Title,Singer,Lyric
내게기대 (Feat. 박세영),스탠딩 에그,어느덧 오랜 시간 서로에 익숙해져 잊고 있던 처음 기억들이 조금은 어색해져 니 모습 전 보다 더 조금은 어느덧 진지한 너무 많이 조급해 하지는 마 말 안 해도 니 맘을 느껴 하루가 힘들 때면 난 너의 웃는 모습 그려 너도 매일 조금 힘들더라도 여율 갖고 나에게 기대 해질녘 집에 오는 길 오늘 난 너를 기다리다 문득 하고팠던 말로 다독거려 조급해 하지마 여율 갖고 나에게 기대 하루가 힘들 때면 난 너의 웃는 모습 그려 너도 매일 조금 힘들더라도 여율 갖고 나에게 기대 해질녘 집에 오는 길 오늘 난 너를 기다리다 문득 하고팠던 말로 다독거려 조급해 하지마 여율 갖고 나에게 기대 힘든듯한 널 보면 답답해져 내 마음도 믿어 줬으면 해 사랑하는 맘 모두 조금만 더 기다려줘 하루가 힘들 때면 난 너의 웃는 모습 그려 너도 매일 조금 힘들더라도 여율 갖고 나에게 기대 해질녘 집에 오는 길 오늘 난 너를 기다리다 문득 하고팠던 말로 다독거려 조급해 하지마 여율 갖고 나에게 기대
말이야,이홍기 (FT아일랜드),난 몰래 온 사랑에 놀라서 가슴 시린 기억만 남게 했나 봐 니 눈에 고인 눈물도 모르고 애써 외면 했다는 게 후회가 돼 그땐 어려서 그땐 몰라서 널 아프게 했나 봐 이젠 알지만 너무 늦은 건가 봐 너만 보인단 말이야 널 사랑한단 말이야 눈을 감아도 너만 보인단 말이야 너만 부른단 말이야 널 사랑한단 말이야 입을 막아도 너만 부른단 말이야 바보 같은 사랑에 아파서 이기적인 사랑만 내게 줬나 봐 사랑했다는 한마디 못하고 그저 바라만 봤던 게 후회가 돼 미안하단 말 사랑한단 말 들을 수가 없는데 이제 와서야 네게 소리치잖아 너만 보인단 말이야 널 사랑한단 말이야 눈을 감아도 너만 보인단 말이야 너만 부른단 말이야 널 사랑한단 말이야 입을 막아도 너만 부른단 말이야 내겐 미칠 것 같은 사랑 내겐 죽을 것 같은 사랑 지독한 상처에도 너야만 하니깐 너만 찾는단 말이야 널 사랑한단 말이야 매번 숨어도 너만 찾는단 말이야 너만 그린단 말이야 널 사랑한단 말이야 가슴 저리게 너만 그린단 말이야 너만 부른단 말이야 널 사랑한단 말이야 입을 막아도 너만 부른단 말이야
정류장,패닉,해질 무렵 바람도 몹시 불던 날 집에 돌아오는 길 버스 창가에 앉아 불어오는 바람 어쩌지도 못한채 난 그저 멍할뿐이였지  난 왜 이리 바보인지 어리석은 지 모진 세상이란걸 아직 모르는 지 터지는 울음 입술 물어 삼키며 내려야지 일어설 때  저 멀리 가까워 오는 정류장 앞에 희미하게 일렁이는  언제부터 기다렸는지 알 수도 없는 발만 동동 구르고 있는 그댈 봤을때  나는 아무말도 못하고 그댈 안고서 그냥 눈물만 흘러 자꾸 눈물이 흘러 이대로 영원히 있을수만 있다면 워- 그대여 그대여서 고마워요  결국 난 혼자라고 누구든 그렇다고 나 혼자 해결할 수 있다고 손잡아주던 그대 잊어버렸지 생각하면 그대 나와 함께였는데  고집을 부리고 다 필요없다고 나 혼자 모든것들을 감당하려 했었지만 그댈 마주쳤을 때 눈물이 흐를 때 내가 얼마나 어리석었는지 알게됐네  낙엽이 뒹굴고 있는 정류장 앞에 희미하게 일렁이는 까치발 들고 내 얼굴 찾아 헤매는 내가 사준옷을 또 입고 그댈 봤을때  나는 아무말도 못하고 그댈 안고서 그냥 눈물만 흘러 자꾸 눈물이 흘러 이대로 영원히 있을수만 있다면 워- 그대여 그대여서 고마워요  나 밖에 몰랐었지 어리석게도 주위를 한 번만 둘러보기만 했어도 모두 한 명씩 나를 떠나가고 나는 세상과 계속 멀어지고  결국 주위에 아무도 없을때 언젠지도 모르게 내게 다가 온 그대 세월이 모두 끝나가게 되도 그대 손을 놓지 않는다고 -
나에게로의 초대,정경화,환상속에 있어 다가 설 수 없는 나에게 너를 보여줘 조금만 다가서도 멀어지는 나의 사랑 나의 꿈  네게 나를 맞춰가고 있다 말 하지마 나에게 너를 초대 할 뿐이야 신비로운 너의 모습 나에게는 사랑인걸 조금씩 다가오는 널 느낄수록 신비로운 너의 모습 나에게는사랑인걸 조금씩 멈춰지는 시간속에 널 어둠속의 빛처럼  my love 다가설 수 없는 너를 내게 보여줘 어둠속의 한 줄기 빛처럼 느껴 my love 사랑하는 너를 모두 느낄 수 있어 어둠속의 빛처럼   네게 나를 맞춰가고 있다 말 하지마 나에게 너를 초대 할 뿐이야 신비로운 너의 모습 나에게는 사랑인걸 조금씩 다가오는 널 느낄수록 신비로운 너의 모습 나에게는 사랑인걸 조금씩 멈춰지는 시간속에 널  어둠속의 빛처럼 my love 다가설 수 없는 너를 내게 보여줘 어둠속의 한줄기 빛처럼 느껴 my love 너를 기다리는 나의 아름다웠던 시간속에 널 그리워 my love  사랑하고싶은 너를 내게보여줘 어둠속의 한줄기 빛처럼느껴 my love 사랑하는 너를 모두 느낄 수 있어 슬픈 너의 사랑을 -
너에게,정준일,한참을 나 걸어왔어 깊은 덤불을 지나 새벽의 종소리가 울리면 곁으로 갈게 더딘 걸음 걸음으로 힘겹게 네게 닿을 때 소리 없이 날 안아줄 거지 난 정말 고마워 세상의 모든 미움이 나를 향해 있을 때 숨 죽여 소리 없이 날 위해 울어주던 너 한없이 여리기만 한 내가 아파할까 봐 등 뒤로 날 숨긴 채 함께 걸어주던 너 이 넓은 세상의 끝 머나먼 긴 여정의 끝 너와 함께 간다면 나는 두려울 게 없는 걸 우리 찬란하게 빛나던 만큼 누구보다 널 아끼고 사랑할 나잖아 태양보다 뜨겁게 저 달보다 따뜻하게 별보다 더 환하게 너의 날들을 비춰 줄게 끝도 없는 푸른 지평선 달리고 달려 우리 약속했던 그곳에서 꼭 만나자 반짝이던 빛을 따라 한없이 걸었던 길 우린 무얼 위해 달렸을까 아무것도 나 손에 쥐지 못한 채로 울며 돌아섰던 날 여전히 그 자리에 내게 웃어주던 너 이 넓은 세상의 끝 머나먼 긴 여정의 끝 너와 함께 간다면 나는 두려울 게 없는 걸 우리 찬란하게 빛나던 만큼 누구보다 널 아끼고 사랑할 나잖아 태양보다 뜨겁게 저 달보다 따뜻하게 별보다 더 환하게 너의 날들을 비춰 줄게 끝도 없는 푸른 지평선 달리고 달려 우리 처음 널 만났던 때로 약속했던 그 곳에서 꼭 만나자 우리 함께 흘린 눈물 그 만큼 누구보다 널 아끼고 사랑할 나일 테니 태양보다 뜨겁게 저 달보다 따뜻하게 별보다 더 환하게 너의 날들을 비춰줄게 끝도 없는 푸른 지평선 달리고 달려 우리 처음 널 만났던 때로 약속했던 그 곳에서 꼭 만나자
피아니시모 (Pianissimo),체리 필터,기억해줘 기억해줘 기억해줘 기억해줘 기억해줘 기억해줘 다만 이렇게 잠든 그대 가슴에 사랑한다 새기고 잠시 세상은 잊을게 다만 이렇게 그대 곁에 있으니 지난날을 노 저어 희망의 돛을 펼치네  믿었다 믿는다 내가 나를 믿었다 세상 모든 게 나를 꺾으려고 했다 잊었다 잊는다 생각처럼 안 된다 거친 바람에 눈물은 식어만 갔다 멈췄다 그대를 만난 순간 커다란 가시가 박혔던 내 심장 아픔이 사라져 다만 이렇게 잠든 그대 가슴에 사랑한다 새기고 잠시 세상은 잊을게 다만 이렇게 그대 곁에 있으니 지난날을 노 저어 희망의 돛을 펼치네 기억해줘 이젠 지친 마음 또 다른 가슴을 부르다 슬픔마저 마르다 이젠 나의 바다로 흐르다 난 기억해  멈췄다 그대를 만난 순간 커다란 가시가 박혔던 내 심장 아픔이 사라져 다만 이렇게 잠든 그대 가슴에 사랑한다 새기고 잠시 세상은 잊을게 다만 이렇게 그대 곁에 있으니 지난날을 노 저어 희망의 돛을 펼치네
Bushwick (Feat. 오혁 Of Hyukoh),카더가든,그래 그땐 난 생각없이 갔었지 요즘 그 때의 생각이 나 다른 시간 속의 많은 모습 코 끝의 남은 느낌도 And we fly to the bushwick And we fly to the brooklyn It's the time to travel around the world And we never go back to home 그래 그땐 난 생각없이 갔었지 요즘 그 때의 생각이 나 어제 그제 아무 생각도 못했어 그럼 이 때 딱 떠나야지 And we fly to the bushwick And we fly to the brooklyn It's the time to travel around the world And we never go back to home And we fly to the bushwick And we fly to the brooklyn It's the time to travel around the world And we never go back to home And we fly to the bushwick And we fly to the brooklyn It's the time to travel around the world And we never go back to home And we fly to the bushwick And we fly to the brooklyn It's the time to travel around the world
일탈,자우림,매일 똑같이 굴러가는 하루 지루해 난 하품이나 해 뭐 화끈한 일 뭐 신나는 일 없을까 우와우와우와우와 할 일이 쌓였을 때 훌쩍 여행을 아파트 옥상에서 번지점프를 신도림역 안에서 스트립 쇼를 야이야이야이야이야 하는 일 없이 피곤한 일생 나른해 난 기지개나 펴 뭐 화끈한 일 뭐 신나는 일 없을까 우와우와우와우와 머리에 꽃을 달고 미친 척 춤을 선보기 하루 전에 홀딱 삭발을 비 오는 겨울밤에 벗고 조깅을 야이야이야이야이야 할 일이 쌓였을 때 훌쩍 여행을 아파트 옥상에서 번지점프를 신도림역 안에서 스트립 쇼를 야이야이야이야이야 모두 원해 어딘가 도망칠 곳을 모두 원해 무언가 색다른 것을 모두 원해 모두 원해 나도 원해 매일 똑같이 굴러가는 하루 뭐 화끈한 일 뭐 신나는 일 없을까 우와우와우와우와 할 일이 쌓였을 때 훌쩍 여행을 아파트 옥상에서 번지점프를 신도림역 안에서 스트립 쇼를 야이야이야이야이야 머리에 꽃을 달고 미친 척 춤을 선보기 하루 전에 홀딱 삭발을 비 오는 겨울밤에 벗고 조깅을 야이야이야이야이야 할 일이 쌓였을 때 훌쩍 여행을 아파트 옥상에서 번지점프를 신도림역 안에서 스트립 쇼를 야이야이야이야이야 머리에 꽃을 달고 미친 척 춤을 선보기 하루 전에 홀딱 삭발을 비 오는 겨울밤에 벗고 조깅을 야이야이야이야이야
가장 보통의 존재,언니네 이발관,#NAME?
I'm Sorry,CNBLUE (씨엔블루),It's over I'm sorry Do it do it do it now Do it do it do it now 뭐라고 난 네 말 모르겠어 나 싫다는 네 말을 모르겠어 완전히 미쳤어 정신차려 미쳤어 R U crazy R U crazy 간다고 슬픈 척 연기 말고 떠난다고 핑계도 그만 말해 완전히 미쳤어 정신차려 미쳤어 R U crazy I'm really want you to get away 네 마지막 말은 그 차가운 말은 I'm sorry I'm sorry I'm sorry I'm sorry 사랑한다더니 나밖에 없다더니 Oh 그렇고 그런 거짓말이야 네 이별의 말은 그 당당한 말은 I'm sorry I'm sorry You tell me sorry You tell me sorry 모두가 변해도 너만은 아니란 말 Oh 누구나 말하는 그런 뻔한 말일 뿐이야 뻔뻔한 너의 한 마디 웃기는 너의 한 마디 I'm sorry I'm sorry 짜증난 너의 한 마디 화가 난 너의 한 마디 Oh oh back to me I'm so crazy 나라고 너에게 전부 다 준 나였는데 갑자기 떠난다고 완전히 미쳤어 정신차려 미쳤어 R U crazy R U crazy 가라고 마음 다 떠난 사람 보낸다고 더 이상 잡지 않아 완전히 미쳤어 정신차려 미쳤어 R U crazy I'm really want you to get away 네 마지막 말은 그 차가운 말은 I'm sorry I'm sorry I'm sorry I'm sorry 사랑한다더니 나밖에 없다더니 Oh 그렇고 그런 거짓말이야 네 이별의 말은 그 당당한 말은 I'm sorry I'm sorry You tell me sorry You tell me sorry 모두가 변해도 너만은 아니란 말 Oh 누구나 말하는 그런 뻔한 말일 뿐이야 뻔뻔한 너의 한 마디 웃기는 너의 한 마디 I'm sorry I'm sorry 짜증난 너의 한 마디 화가 난 너의 한 마디 Oh oh back to me I'm so crazy 네 말에 내가 또 무너져 네 말에 하늘도 무너져 악몽 같은 네 말 듣기 싫어 제발 Oh no no 내 귓가에 울린 내 가슴에 박힌 I'm sorry I'm sorry I'm sorry I'm sorry 사랑하지 말걸 마음 주지나 말걸 Oh 이렇게 나만 아프잖아 내 두 눈을 적신 내 심장에 박힌 I'm sorry I'm sorry You tell me sorry You tell me sorry 다시는 안 할래 죽어도 난 안 할래 Oh 너에게 쉬웠던 그런 흔한 사랑 따위 잔인한 너의 한 마디 냉정한 너의 한 마디 I'm sorry I'm sorry 상처 난 너의 한 마디 쓰디쓴 너의 한 마디 Oh oh back to me I'm so crazy
네온사인,버스커 버스커,그댄 네온사인 나의 밤을 비추던 그댄 내게 쌓인 나의 밤을 채운 그 눈동자 나를 에워싸인 아픈 밤을 재우고 그댄 네온사인 너무 맑게 비춘 그 눈동자 밤이면 이 맘을 다시 깨우던 그대가 그저 스쳐가는 사람들처럼 사랑한다는 맘조차 서로가 전하지 못한 채 다시 또 거리에 그대는 내 맘에 차 그댄 네온사인 나의 밤을 비추던 그댄 내게 쌓인 나의 밤을 채운 그 눈동자 나를 에워싸인 아픈 밤을 재우고 그댄 네온사인 너무 맑게 비춘 그 눈동자 밤이면 이 밤을 함께 지우던 그대가 마치 아무 일도 없는 것처럼 아련한 기억들 조차 서로가 지우지 못한 채 다시 또 거리에 그대는 내 맘에 차 그댄 네온사인 나의 밤을 비추던 그댄 내게 쌓인 나의 밤을 채운 그 눈동자 나를 에워싸인 아픈 밤을 재우고 그댄 네온사인 너무 맑게 비춘 너어 이제 나의 아름다운 곳 허어 지던 별이 맘을 주던 곳 허어 그대 나의 아름다운 곳 워어어허 그댄 네온사인 나의 밤을 비추고 그댄 내게 쌓인 나의 밤을 채운 그 눈동자 나를 에워싸인 아픈 밤을 재우고 그댄 네온사인 너무 맑게 비춘 그 눈동자 아후우우우우우 아후우우우우우 아후우우우우우 아후우우우우우 그댄 네온사인 그대 내게 쌓인 모두 에워싸인 너무 맑게 비춘 그 눈동자
비와 당신의 이야기,부활,아이가 눈이오길 바라듯이 비는너를 그리워하네 비의 낭만보다는 비의 따스함보단 그날의 애절한 너를 잊지못할 뿐이기에 당신은 나를 기억해야하네 항상나를 슬프게했지 나의사랑스럽던 너의 눈가에 비듯 그날에 애절한 너를 차마 볼수없었던 거야 무척이나 울었네 비에 비 맞으며 눈물 비 맞으며 빗속의 너를 희미하게 그리며 우리의 마지막 말을 너의 마지막 말을 기억하네  무척이나 울었네 비에 비 맞으며 눈물 비 맞으며 빗속의 너를 희미하게 그리며 우리의 마지막 말을 너의 마지막 말을 사랑해 사랑해 사랑해...
소나기,윤하 (YOUNHA),눈을뜨다 가슴이 울컥멎어 니가 없다는걸 꿈이 아니란걸 매일 깨닫는 아침이 두려워 버리지못한 사진을 찾아 안고서 추억을 또 불러내 눈물이 또 흘러내려 내 시간은 앞선 널두고 거꾸로 흘러 돌아갈래 내가 있을 자리 너의 그곁에 잠시 비워뒀던 넓은 가슴안에 모두 이제야 알아서 미안해 또 너를 만나 여전한 모습으로날 따스하게 안아줘 소리없이 부서져 내 시간은 꿈에서 조차 멈춰서 있어 돌아갈래 내가 있을자리 너의 그곁에 잠시 비워뒀던 넓은 가슴안에 모두 이제야 알아서 미안해 운명위에 스쳐 지날 작은 헤어짐일 뿐 결국 다시 만날 우리라고 나 믿고있어 돌리고싶어 사랑한 그 자리로 사랑했던 모습으로 사랑하는 나에게로 돌아와줘 돌아갈래 my love 가장 눈부신기억 그때로
사랑..그놈,임재범,늘 혼자 사랑하고 혼자 이별하고 늘 혼자 추억하고 혼자 무너지고 사랑이란 놈 그 놈 앞에서 언제나 난 늘 빈털털일뿐 늘 혼자 외면하고 혼자 후회하고 늘 휘청거리면서 아닌척을 하고 사랑이란 놈 그놈 앞에서 언제나 난 늘 웃음 꺼릴뿐 사랑해 널 사랑해 불러도 대답없는 멜로디 가슴이 멍들고 맘에 문은 멀어도 다시 또 발길은 그 자리로 사랑해 또 사랑해 제멋대로 왔다가 자기 마음대로 떠나간다 왔을 때 처럼 아무말도 없이 떠나간다 늘 기억 땜에 살고 추억에 울어도 늘 너를 잊었다고 거짓말을 해도 숨을 삼키듯 나를 삼키고 그저 웃으며 손을 흔든다 사랑해 또 사랑해 목이 메여 불러도 너는 듣지 못할 그 한 마디 고개 떨구며 사랑앞에 난 또 서 있다 사랑해 널 사랑해 제 멋대로 왔다가 자기 마음대로 떠나가고 왔을 때처럼 아무 말도 없이 떠나가도 모른 척 해도 날 잊는 대도 사랑은 다시 또 온다 사랑은 다시 또 온다
첫사랑,나비효과,술취한 오늘밤 또 전화를 들지만 힘없는 내 손끝은 버튼을 못눌러 다 잊겠다고 큰소리 치지만 한손엔 나도 몰래 들려진 니 사진. She's All I Need 사랑을 몰랐던 날 너 보고싶어 이렇게 다 구겨진 작은사진 또 바라보며 She's All I Need Ra Ra Ra 소중한 추억은 다 기억하자고 하며 안보일 때까지 차창밖을 지키던 다 잊는다면 불쌍해 진다며 어린애 처럼 울던 마지막 니 모습 Remember You 왜 그땐 몰랐을까 늘 함께하며 장난만 치던 니가 나의 첫사랑 이었단걸 Remember You 수줍게 건내주던 꽃한송이그 편지 버리지 못한 마지막 그날처럼 비오는 밤에 서랍속을 뒤적거려..  She's All I Need 사랑을 몰랐던 날 너 보고싶어 이렇게 다 구겨진 작은 사진 또 바라보며 She's All I Need Ra Ra Ra
유리의 성 #Story Ⅲ,K2 김성면,모두 지난일인데 이미 넌 내곁에 없는데 이제는 받아들여야 하는지 이별은 시간이 흘러가도 추억보단 아픔으로 그렇게 남나봐  유리로 집을 지어 아무도 없는 공간에서 우리 영원히 함께 하자던 너의 꿈 깨어져버린 유리 조각되어 내 가슴에 흩어져 내리네  추억은 아주 잠시 나를 위로할뿐 우리 이별뒤로 사라져가고 하지만 내가 믿고 싶은 건 단 하나 이 세상이 끝나면  다시 만날꺼야 저하늘 위에서 그토록 바라던 유리의 성을 지어서 그때는 너의 손 놓치 않을께 마음껏 울어도돼 너의 눈물 닦아 줄테니  추억은 아주 잠시 나를 위로 할뿐 우리 이별뒤로 사라져가고 하지만 내가 믿고 싶은건 단 하나 이 세상이 끝나면  다시 만날꺼야 저하늘 위에서 그토록 바라던 유리의 성을 지어서 널 지켜줄꺼야 니 맘의 상처가 아무는 날까지 우린 영원히 함께해  그때는 너의 손 놓치않을께 마음껏 울어도 돼 너의 눈물 닦아 줄테니  마음껏 울어도 돼 너의 눈물 닦아 줄테니 -
Hello Hello,FTISLAND (FT아일랜드),안녕이란 말 Hello hello 이젠 Goodbye goodbye 말이야 사랑한단 말이야 못 잊는단 말이야 다시 돌아오란 말이야 아니야 이제 와서 이건 아니야 너와 나 정말 사랑했잖아 Listen up I Nobody nobody nobody no one 너 밖엔 없어 십 년이 지나도 강산이 변해도 너 밖엔 없어 바보야 날 보란 말이야 오늘도 너를 향해 소리쳐 안녕이란 말 Hello hello 이젠 Goodbye goodbye 잊으려고 자꾸 애를 써도 그게 안돼 난 Hello hello Oh 넌 Goodbye goodbye 아직까지 너를 사랑한단 말이야 말이야 보고 싶단 말이야 못 보낸단 말이야 제발 가지 말란 말이야 아니야 이별이란 말은 아니야 너와 나 아직 사랑하잖아 Listen up I 안녕이라 말하며 다가왔다 사랑이란 말로 날 바보로 만들었다 함께한 시간은 널 못 잊게 만들었다 그리고 떠나갔다 너밖에 없는 내게 넌 또 다른 안녕을 말한다 거짓말 날 보고 말해봐 정말 날 떠날 거란 말이니 안녕이란 말 Hello hello 이젠 Goodbye goodbye 잊으려고 자꾸 애를 써도 그게 안돼 난 Hello hello Oh 넌 Goodbye goodbye 아직까지 너를 사랑한단 말이야 Everybody say La la la Everybody say Ha ha ha Everybody say Ta ta ta Everybody say Hello hello hello 내가 널 부를 땐 Hello 네가 날 부를 땐 Goodbye 우리서로 다른 슬픈 인사말 사랑하니까 Hello hello 안돼 Goodbye goodbye 잡으려고 하면 멀어지는 나의 사랑 난 Hello hello Oh 넌 Goodbye goodbye 오늘도 외치는 널 부르는 인사말 Hello hello 이젠 Goodbye goodbye 잊으려고 자꾸 애를 써도 그게 안돼 난 Hello hello Oh 넌 Goodbye goodbye 아직까지 너를 사랑한단 말이야
비오는 날 수채화,김현식/강인원/권인하,빗방울 떨어지는 그 거리에 서서 그대 숨소리 살아있는 듯 느껴지면 깨끗한 붓 하나를 숨기듯 지니고 나와 거리에 투명하게 색칠을 하지 음악이 흐르는 그 카페엔 초콜렛색 물감으로 빗방울 그려진 그 가로등불 아랜 보라색 물감으로 세상 사람 모두가 도화지 속에 그려진 풍경처럼 행복하면 좋겠네 욕심 많은 사람들 얼굴 찌푸린 사람들 마치 그림처럼 행복하면 좋겠어 음악이 흐르는 그 카페엔 초콜렛색 물감으로 빗방울 그려진 그 가로등불 아랜 보라색 물감으로 세상 사람 모두가 도화지 속에 그려진 풍경처럼 행복하면 좋겠네 욕심 많은 사람들 얼굴 찌푸린 사람들 마치 그림처럼 행복하면 좋겠어 빗방울 떨어지는 그 거리에 서서 그대 숨소리 살아있는 듯 느껴지면 깨끗한 붓 하나를 숨기듯 지니고 나와 거리에 투명하게 색칠을 하지
오락실,한스 밴드,시험을 망쳤어 오 집에가기 싫었어 열받아서 오락실에 들어갔어 어머 이게 누구야 저 대머리 아저씨 내가 제일 사랑하는 우리아빠  장난이 아닌 걸 또 최고기록을 깼어 처음이란 아빠 말을 믿을수가 없어 용돈을 주셨어 단 조건이붙었어 엄마에겐 말하지 말랬어 가끔 아빠도 회사에 가기싫겠지 엄마 잔소리 바가지 돈타령 숨이 막혀 가슴이 아파 무거운 아빠의 얼굴 혹시 내 시험성적 아신건아닐까 오늘의 뉴스 대낮부턴 오락실엔 이시대의 아빠들이 많다는데 혀끝을 쯧쯧 내차시는 엄마와 내 눈치를 살피는 우리아빠  늦은 밤중에 아빠의 한숨소리 옆엔 신나게 코골며 잠꼬대 하는 엄마 가슴이 아파 무거운 아빠의 얼굴 혹시 내일도 회사에 가기싫으실까 아침은 오고 또 엄마의 잔소리 도시락은 아빠꺼 내꺼 두개 아빠 조금 있다 또 거기서 만나요 오늘 누가 이기나 겨뤄봐요 승부의 세계는 오 너무너무 냉정해 부녀간도 소용없는 오락 한판 아빠 힘내요 난 아빠를 믿어요 아빠 곁엔 제가 있어요 아빨 이해할 수 있어요 아빠를 너무 사랑해요
Obliviate,아이유,오 슬픈 기억을 다 모아 Obliviate Obliviate 지금부터 기억을 지운다 한 걸음 뒤로 갈 때마다 추억 하나씩 난 얼만큼을 더 걸어가야 난 얼만큼 더 버려야 너와 남이 될까 열 걸음은 턱없이 모자라 천 걸음도 어쩜 부족할 거야 결국 난 나쁜 기억은 사라지고 좋은 기억만 남는다는 말도 안 되는 그 주문을 건다 머리야 Obliviate 마음아 Obliviate 아파 얼마나 내가 더 무너져야 해 이건 아니야 그럴 리 없단 말이야 더 선명해진 얼굴 그 목소리가 다시 귓가에 내 머리 속은 너무 비좁아 전부 짐이 돼버린 네 흔적이 나에겐 너무 아픈 virus 약도 없는 virus 오 말도 안 되는 이 사랑이 싫어 머리야 Obliviate 마음아 Obliviate 아파 얼마나 내가 더 무너져야 해 이건 아니야 그럴 리 없단 말이야 더 선명해진 얼굴 그 목소리가 다시 들리네 지워라 머리야 오 제발 내 마음아 지워라 머리야 오 제발 내 마음아 Obliviate
하루,박혜경,참 나쁘죠 그대 없이도 사람들을 만나고 또 하루를 살아요 이런거죠 그대 모든것 조금씩 흐려지다 없던일이 되겠죠 벌써 난 두려운 마음뿐이죠 한참 애를써도 그대 얼굴조차 떠올릴 수 없죠 웃고 있어도 자꾸 눈물이 나요 그대 역시 그렇게 나를 잊어 가겠죠 왜 그랬나요 이럴걸 알면서도 이별이란 이토록 서글픈 모습인데 정말 사랑했는데  벌써 난 두려운 마음뿐이죠 한참 애를써도 그대 얼굴조차 떠올릴 수 없죠 웃고 있어도 자꾸 눈물이 나요 그대 역시 그렇게 나를 잊어 가겠죠 왜 그랬나요 이럴걸 알면서도 이별이란 이토록 서글픈 모습인데 단 하루도 안될 것 같더니 내가 미워질만큼 익숙해져만 가죠 별일 없나요 그대 역시 나처럼 깨어나고 잠들며 그런대로 사나요 그대 없이도 아무일 없다는거 이별보다 더 아픈 세상속을 살아요 웃고 있어도 자꾸 눈물이 나요 그대 역시 그렇게 나를 잊어 가겠죠 왜 그랬나요 이럴걸 알면서도 이별이란 이토록 서글픈 모습인데 정말 사랑했는데  슬픈 하루가 가죠
아름답게 사랑하는 날까지 (금지된 사랑 Ⅱ),김경호,그래 내 안에서 살게 한거야 가엾은 너 아픔 재우고 내 가슴 어디에서도 숨 쉬고 있어 그런 널 내 안에서 죽게 한거야 잔인한 저 비를 맞듯이 착한 널 선택한 것은 눈물이 되어 숨이 막혀와 놔주려 했어 너를 내 품에 안으면 이 세상이 두려웠어 날 이해해줘 사랑해 본 사람들은 알거야 한 사람을 잊는다는 건 혼자 내린 죽음보다 아픈 걸 깨달았어 나를 거부했던 세상이지만 너를 위해 용서한 거야 니 안에 또 다른 사람이 살아가는 날 이 세상에 난 죽고 없는 거야 날 용서해줘 잠시 너를 슬픈 세상에 뒀어 나를 죽여 사랑한만큼 너와 같은 날에 눈감을 거야 어렵지만 선택했어 사랑해서 아플 우리 사랑을 가슴 안에 숨쉴거야 아름답게 사랑하는 날까지 난 살겠어
사랑에 어떤 말로도(사말로도),장범준,사랑에 그 어떤 말로도 표현할 수 없겠지만 나 이제 대체 어떤 맘으로 이 맘 전해야 할까요 그녀에게 이 맘을 전해 봅니다 네게 이 맘을 전해 보내네 세상에 어떤 맘보다 하얗고 이제 맘 애태우는 건 밤새우며 지켜보던 맘 사랑이란 건가 사랑에 그 어떤 말로도 사랑에 그 어떤 말로도 표현할 수 없겠지만 나 이제 대체 어떤 맘으로 이 맘 전해야 할까요 그녀에게 이 맘을 전해 봅니다 네게 이 맘을 전해 보내네 세상에 어떤 맘보다 하얗고 이제 맘 애태우는 건 밤새우며 지켜보던 맘 사랑이란 건가 작은 마음 한 켠 그 저기에 어딘가 이제 내 맘을 안아 누우니 작은 마음 한 켠에 그녀 작은 마음 한 켠에 그녈 이제 이 내 맘에 안아 보내네 그녀에게 이 맘을 전해 봅니다 나 이 맘을 전해 보내네 세상에 어떤 맘보다 하얗고 나 이 맘 애태오르고 사랑이란 건가 사랑에 그 어떤 말로도
카레,노라조,노랗고 매콤하고 향기롭지는 않지만 타지마할 양파 넣고 감자 넣고 소고기는 넣지 않아 나마스테 아아 둘이 먹다 하나 죽어도 모르는 이 맛은 왼손으로 비비지 말고 오른손으로 돌려 먹어라 롸잇 나우 바삭바삭 치킨 카레도 바쁘다면 즉석 카레도 오 땡큐 땡큐 샨티 샨티 카레 카레야 완전 좋아 아 레알 좋아 샨티 샨티 요가 화이야 핫 뜨거운 카레가 좋아 인도 인도 인도 사이다 순한 맛 매콤한 맛 인도에도 없는 이 맛 타지마할 찍어먹고 비벼먹고 그릇까지 핥아먹자 나마스테 아아 남녀노소 개나소나 반해버린 이 맛은 뜨거워진 후라이팬에 손목의 스냅을 이용하거라 예 쉐프 바삭바삭 치킨 카레도 바쁘다면 즉석 카레도 오 땡큐 땡큐 샨티 샨티 카레 카레야 완전 좋아 아 레알 좋아 샨티 샨티 요가 화이야 핫 뜨거운 카레가 좋아 짭쪼름한 단무지에도 3년 묵은 묵은지에도 오 쌩유 쌩유 샨티 샨티 카레 카레야 완전 좋아 아 레알 좋아 샨티 샨티 요가 화이야 핫 뜨거운 카레가 좋아 샨티 샨티 카레 카레야 완전 좋아 아 레알 좋아 샨티 샨티 요가 화이야 핫 뜨거운 카레가 좋아 인도 인도 인도사이다
