Title,Singer,Lyric
선물할게,옥상달빛,내가 노래를 들려줄게 내가 휘파람 불어줄게 맑은 너의 눈보며 맨발의 널 보며 내 마음도 깨끗해져요 우린 너무나 먼 곳에 한참을 달려도 널 만나 행복해졌어 이제 노래를 들려줄게 내가 염소를 선물할게 내가 신발을 신겨줄게 벅찬 내 모습 보며 웃는 너를 보며 내 마음도 행복해져요 우린 너무나 먼 곳에 떨어져 있지만 널 도와 행복해졌어 이제 노래를 들려줄게 이제 너에게 선물할게
사하,가을방학,처음 안았을 때부터 난 깨달았지 똑똑히 두 사람의 심장에는 온도 차이가 있단 사실을 진심이면 충분하던 예쁜 시절은 지나고 나로 돌아와 미안하단 얘기도 미안하기만 한 나로 두 뺨으로 흘러내려 뾰족하게 얼어붙은 앙금들이 침묵을 찔러 또다시 차가워진 손을 뻗어 떨다 파래진 입술로 말해 그대만 포기하지 않는다면 나도 놓지 않아 이 계절이 추운 것은 태양이 멀어서가 아냐 봄이 없는 나라로부터 부는 바람 때문이야 머금다가 뱉어버려 소금물처럼 그렇게 말했었지만 이 실험이 끝나면 더 갈 곳이 없어 내겐 폭풍 치는 언덕에서 먼 곳으로 외치듯이 간절하게 고백을 전해 슬픔의 행복을 택한 그대가 나는 자랑스럽다고 그대만 포기하지 않는다면 나도 놓지 않아 언젠가 두 심장의 온도가 만나게 될 거야 비참만이 참이었던 날들 너머 또다시 차가워진 손을 잡아 떨다 파래진 입술로 말해 그대만 포기하지 않는다면 나도 놓지 않아 그댈 놓지 않아
다시 봄,스웨덴세탁소,계절은 또 이렇게 돌아왔어 지금도 난 기억나 그 때의 하늘 햇살 바람 그 때와 같은 이런 날이 오면 어제의 일이었던 것처럼 그 날을 다시 그려봐 봄이었고 거리는 밝았고 많은 연인들 틈에 우린 손을 잡고 넌 다정하게 걸음을 맞추던 찬란했던 순간들은 지우고 비워도 다시 처음처럼 가득 차 걸음은 또 여기로 돌아왔어 그때를 난 기억해 그대의 표정 말투 향기 그대도 그 날을 생각하는지 서로가 곁에 있는 것처럼 이 거릴 다시 걸어봐 봄이었고 거리는 밝았고 많은 연인들 틈에 우린 손을 잡고 넌 다정하게 걸음을 맞추던 찬란했던 순간들은 지우고 비워도 다시 처음처럼 가득 차 이 거리에 또 다시 봄이 와도
샛노랑과 새빨강 사이,가을방학,좋아하는 색을 물어볼 때 난 대개 오렌지색이라고 말하지만 내 맘 속에서 살아있는 내 인생의 색깔은 제 몫의 명찰이 없어 때로는 주황 때로는 등자 열매 빛깔 때로는 이국적인 탠저린이라 하지만 샛노랑과 새빨강 사이 어딘가 있어 샛노랑과 새빨강 사이 어딘가 있어  좋아하는 색을 물었을 때 넌 보라색 아니면 갈색이라 했지만 사실 나는 잘 알고 있지 퍼플은 우울의 물증 갈색은 고독의 외피 때로는 흑백 때로는 파스텔 빛 소녀 때로는 좋아하는 색깔 따위는 없다며 샛노랑과 새빨강 사이 어딘가 있어 샛노랑과 새빨강 사이 어딘가 있어  때로는 섞여 엉망진창 팔레트 같아 그래도 무지개 다리 속 날 위한 한 자리 샛노랑과 새빨강 사이 어딘가 있어 샛노랑과 새빨강 사이 어딘가 있어 샛노랑과 새빨강 사이 있을 테니까 샛노랑과 새빨강 사이 있을 테니까
Corona,10CM,짧은 순간이 지나 다시는 볼 수 없다면 기억에 두고 두고 늘 간직해야 한다면 네겐 이른 시간 굳이 깨워 미안하지만 결코 없었던 새로운 하늘을 보여줄게 I said today will be nice I said today will be nice 햇빛과 달빛이 서로 만나게 되는 순간 우린 놓았던 두 손을 다시 잡아도 좋아 네겐 이른 시간 굳이 깨워 미안하지만 결코 없었을 새로운 하늘을 열어줄게 온 바람결이 너무 거칠지도 느슨하지도 순간을 위해 마련된 것처럼 I said today will be nice I said today will be good I said today will be nice 오늘만은 말도 안 되는 바램이 이뤄질지도 몰라 내겐 소중한 시간 한 순간도 눈감지마 I said today will be nice I said today will be good I said today will be nice 오늘만은 말도 안 되는 바램이 이뤄질지도 몰라 내겐 소중한 시간 한 순간도 눈감지마 이젠 다시는 볼 수 없다면 기억에 두고두고 늘 간직해야 한다면
너에게 흔들리고 있어,좋아서하는밴드,이 느낌 이 설렘 참 좋아 널 봐서 그런 걸까 날 보며 그렇게 웃지 말아 난 너에게 흔들리고 있어 우후우 널 만지고 싶은걸 후우 난 널 가지고 싶은걸 우후우 닿을 듯 말듯 한 너를 후우 난 몰래 바라보고 있어 살짝살짝 닿아도 깜짝깜짝 놀라 난 꼼짝 않던 내 맘이 자꾸 너를 돌아봐 내손을 살짝살짝 스쳐도 깜짝깜짝 놀라 난 꼼짝 않던 내 맘이 자꾸 너를 부르네 익숙해 지루했던 순간이 널 만나 새롭게 만보여 날 보며 그렇게 웃지 말아 난 지금 흔들리는 걸 우후우 반짝반짝 한 너를 후우 두근두근 한 너를 우후우 자꾸만 보고 싶은걸 후우 나는 너랑 만 있고 싶어 네 손이 살짝살짝 닿아도 깜짝깜짝 놀라 난 꼼짝 않던 내 맘이 자꾸 너를 돌아봐 내손을 살짝살짝 스쳐도 깜짝깜짝 놀라 난 꼼짝 않던 내 맘이 자꾸 너를 부르네 네 손이 살짝살짝 닿아도 깜짝깜짝 놀라 난 꼼짝 않던 내 맘이 자꾸 너를 돌아봐 내손을 살짝살짝 스쳐도 깜짝깜짝 놀라 난 꼼짝 않던 내 맘이 자꾸 너를 부르네 이 느낌 이 설렘 참 좋아 널 봐서 그런 걸까 날 보며 그렇게 웃지 말아 난 너에게 흔들리고 있어
봄이왔다,타루,봄이 왔다 그녀가 왔다 봄이 왔다 그녀가 왔다 갈색머리를 휘날리며 푸른 바다를 건너 나비처럼 손짓하며 꽃으로 물들이며 봄이 왔다 그녀가 왔다 봄이 왔다 그녀가 봄을 몰고왔다 모든게 무지개 빛으로 젖어들어간다 정신을 차릴 수가 없다 봄이 왔다 그녀가 왔다 내일 내일 내일 바로 내일 그녀를 만나러 간다 봄이 왔다 그녀가 왔다 봄이 왔다 그녀가 왔다 봄이 왔다 그녀가 왔다 봄이 왔다 그녀가 왔다 봄이 왔다 그녀가 왔다 봄이 왔다 그녀가 왔다
사랑했지만,김광석,어제는 하루 종일 비가 내렸어 자욱하게 내려앉은 먼지 사이로 귓가에 은은하게 울려 퍼지는 그대 음성 빗속으로 사라져 버려 때론 눈물도 흐르겠지 그리움으로 때론 가슴도 저리겠지 외로움으로 사랑했지만 그대를 사랑했지만 그저 이렇게 멀리서 바라볼뿐 다가설 수 없어 지친 그대곁에 머물고 싶지만 떠날 수 밖에 그대를 사랑했지만  때론 눈물도 흐르겠지 그리움으로 때론 가슴도 저리겠지 외로움으로 사랑했지만 그대를 사랑했지만 그저 이렇게 멀리서 바라볼뿐 다가설 수 없어 지친 그대곁에 머물고 싶지만 떠날 수 밖에 그대를 사랑했지만...
한계령,양희은,저 산은 내게 우지마라 우지마라 하고 발아래 젖은 계곡 첩첩산중 저 산은 내게 잊으라 잊어버리라 하고 내 가슴을 쓸어내리네 아 그러나 한줄기 바람처럼 살다가고파 이 산 저 산 눈물 구름 몰고다니는 떠도는 바람처럼 저 산은 내게 내려가라 내려가라 하네 지친 내 어깨를 떠미네  아 그러나 한줄기 바람처럼 살다가고파 이 산 저 산 눈물 구름 몰고다니는 떠도는 바람처럼 저 산은 내게 내려가라 내려가라 하네 지친 내 어깨를 떠미네
비타민 (김태희 요정송 파리바게뜨 CF 삽입곡),박학기,처음 너를 만나던 그 날 설레던 5월의 아침 아카시아 달콤한 향기 부드러운 바람 우릴 감싸주고 함께 걸어왔던 시간들 그림 같은 예쁜 날들 여우비 내리던 여름 하늘을 구르던 너의 웃음처럼 너는 나의 사랑 너는 나의 요정 온 세상 눈부신 향기를 뿌리고 너는 나의 노래 너는 나의 햇살 넌 나의 비타민 날 깨어나게 해  함께 걸어왔던 시간들 그림 같은 고운 날들 눈 내리던 겨울 밤 우리가 남겨놓은 그 발자욱처럼 너는 나의 사랑 너는 나의 요정 온 세상 눈부신 향기를 뿌리고 너는 나의 노래 너는 나의 햇살 넌 나의 비타민 날 깨어나게 해 예쁜 영화 불꽃놀이 와플 아이스크림 롤러코스터 화이트 크리스마스 여름바다 당신의 미소 너는 나의 사랑 너는 나의 요정 온 세상 눈부신 향기를 뿌리고 너는 나의 노래 너는 나의 햇살 넌 나의 비타민 날 깨어나게 해 너는 나의 사랑 너는 나의 요정 온 세상 눈부신 향기를 뿌리고 너는 나의 노래 너는 나의 햇살 넌 나의 비타민 날 깨어나게 해 너는 나의 사랑
사랑으로,해바라기,내가 살아가는 동안에 할 일이 또 하나있지 바람 부는 벌판에 서 있어도 나는 외롭지 않아 그러나 솔잎 하나 떨어지면 눈물 따라 흐르고 우리 타는 가슴 가슴마다 햇살은 다시 떠 오르네 아 영원히 변치않을 우리들의 사랑으로 어두운 곳에 손을 내 밀어 밝혀 주리라 내가 살아가는 동안에 할 일이 또 하나있지 바람 부는 벌판에 서 있어도 나는 외롭지 않아 그러나 솔잎 하나 떨어지면 눈물 따라 흐르고 우리 타는 가슴 가슴마다 햇살은 다시 떠 오르네 아 영원히 변치않을 우리들의 사랑으로 어두운 곳에 손을 내 밀어 밝혀 주리라 아 영원히 변치않을 우리들의 사랑으로 어두운 곳에 손을 내밀어 밝혀 주리라 아 영원히 변치않을 우리들에 사랑으로 어두운 곳에 손을 내 밀어 밝혀 주리라 아 라라라라라 라라라라라라 우리들의 사랑으로 어두운 곳에 손을 내 밀어 밝혀 주리라
사랑한다고 말했잖아,어쿠스틱 콜라보,그냥 견뎌질 거란 그 한 마디 말에 우리 그 간절했던 순간들 잊혀지기엔 너무 소중해 이렇게 숨이 멎을 듯 아파 너도 나와 같니 바보야 이대론 안 돼 숨을 쉴 수조차 없는 걸 너와 나 헤어져선 안 돼 우린 이게 견뎌지겠니 죽을 듯 아픈데 우리 그 사랑했던 순간들 다 잊혀진다면 너무 슬프잖아 눈물이 멈춰지지가 않아 너도 울고 있니 바보야 돌아오면 돼 그냥 그 자리로 오면 돼 너와 나 헤어져선 안 돼 우린 늘 사랑하며 넌 나보다 더 날 사랑한다고 말했잖아 고백할게 난 말야 널 나보다 더 사랑하고 있단 말이야 이렇게 숨이 멎을 듯 아파 이렇게 니가 보고 싶은데 너는 어디 있니 바보야 걱정 안 되니 너를 찾아 헤매고 있는 그렇게 사랑해 주던 내가
Darling,에디킴,모든 게 귀찮아져버렸어 달링 이대로 온종일 뒹굴링 with 달링 Um 잠든 너의 미소 우리 사랑이 좋았나 봐 얼음 가득 음료수 건네는 달링 거기다 시원한 바람 is all I need 달링 Um sweeten little juicy baby 널 향한 나의 Boom Boom Power 지금 온도보다 우리들 온도 더 후끈 올라가고 이게 다 너 때문이야 미니마니모 어딜 골라 봐도 너무 예뻐서 가만두고 볼 수 없어 넌 내게 그 정도야 미친 거지 더워도 꼭 안아주고 싶은 걸 더운 날 또 덥게 만드는 달달한 달링 지금 온도보다 우리들 온도 더 후끈 올라가고 이게 다 너 때문이야 미니마니모 어딜 골라 봐도 너무 예뻐서 가만두고 볼 수 없어 넌 내게 그 정도야 미친 거지 더워도 꼭 안아주고 싶은 걸 더운 날 또 덥게 만드는 달달한 달링 대충 아무거나 걸치고 테라스 카페에서 널 자랑할래 피나콜라다 바나나 코코넛 달달한 향의 그대와 즐거운 오후 마주칠 때마다 달링 자꾸 새어 나오는 스마일링 Don't be shy Just drink this Lemonade 사랑해 달달한 향의 나만의 달링 Oh sweeten little juicy baby 모든 게 귀찮아져버렸어 달링 이대로 온종일 뒹굴링 with 달링 um 마주칠 때마다 우린 사랑에 falling 더워죽겠어도 we're gonna keep going 매일 사랑해도 달달한 넌 나만의 달링
널 어쩌면 좋을까,김예림 (Lim Kim),불안하게 엮여버린 너와 내 사이 어디부터 어떻게 널 풀어야 할까 니가 자꾸 아른대는 요 며칠 사이 내 마음 어디로 가나 밤마다 목에 자꾸 걸리는 너의 이름 두 눈에 차오르는 니 얼굴 넌 어느새 내 여기까지 온 거야 아주 제일 깊은 마음속까지 날 좋아한다 얘기하는 니 눈이 내 기분 탓이라면 이걸 어떡해 널 사랑한단 말을 담은 나의 입술이 곧 참지 못해 얘기하면 그땐 어떡해 널 어쩌면 좋을까 내 눈에 보이는 게 너에게도 보이니 내 모든 시선 끝엔 니 눈이 또 누가 봐도 연인 같은 둘 사이 손을 잡아버려주면 좋겠어 날 좋아한다 얘기하는 니 눈이 내 기분 탓이라면 이걸 어떡해 널 사랑한단 말을 담은 나의 입술이 곧 참지 못해 얘기하면 그땐 어떡해 널 어쩌면 좋을까 널 알게 될수록 나는 이토록 확실해 잠시 어디에 앉을까 우리 둘이 자 니가 먼저 얘기하면 어떨까 뭐 내가 먼저 얘기해도 괜찮아 널 사랑한다 얘기하긴 조금 일러도 나 굳이 숨길 이유를 난 찾지 못했어 우리 시작해볼까
Kingstar,10CM,
가을에,로이킴,나뭇잎들이 노랗게 물들 때쯤 내 가슴은 더 시려오네요 그대도 내 생각에 잠 못 이루고 앙상한 나뭇가지만 기다리나요 내 꿈은 소박합니다 그저 그대와 앉게 낙엽 쌓인 벤치 위에 해 저물때까지만 앉게 손잡고 거릴 거니는 저 사람들은 그 소중함을 알고 있을까 밤이 되면 켜지는 저 불빛들 왜 내 맘은 더 어두워질까 내 꿈은 소박합니다 그저 그대와 앉게 낙엽 쌓인 벤치 위에 해 저물때까지만 앉게
잘 있지 말아요,가을방학,웃어줄 수 없어 편해질 수 없어 그대도 잘 있지 말아요 한 땐 숲이었던 이 내 맘을 사막으로 만든 행복하고 싶든 불행하고 싶든 그대는 날 잊지 말아요 찬 바람이 불면 같이 떨어요 어렸단 몰랐단 그 따위 핑계라면 난 차라리 기뻤을까 설렜던 떨렸던 그 날을 기억하나요 그 날을 기억해요 난 그대를 위해서도 날 위해서도 아냐 어째서 우리 모두를 위해서란 거야 조금씩 멀어지면 견딜 수 있단 말야 어째서 우리 기어코 찢고 마는 거야 어렵단 지쳤단 그 뻔한 단계라면 난 차라리 쉬웠을까 설렜던 떨렸던 그 날을 기억해요 난 그 날 붙이를 붙들고 있어 웃어줄 수 없어 편해질 수 없어 그대도 잘 있지 말아요 한 땐 숲이었던 이 내 맘을 사막으로 만든 행복하게 됐든 불행하게 됐든 그대는 날 잊지 말아요 찬 바람이 불면 같이 떨어요 찬 바람이 불면 같이 떨어요
우리 처음 만난 날,한희정,수많은 바람은 그저 우릴 멀어지게 할 뿐인걸 우리는 낯설게 느껴지는 비밀들을 밀어냈어 아아 아무도 모르지 너와 내가 나누어 가진 그 기억들 너무 소중한 날들 아무런 약속도 이런 날엔 하지 않는 게 좋겠지 이순간 모든 게 아이처럼 잠이 든 것만 같은데 너의 숨소리에 맞춰 난 춤을 추다가 노래를 부르다 잠시 생각에 잠겨 우리 처음 만난 날 시간의 등에 키스를 했지 우리 처음 만난 날 행복은 단꿈을 꾸었지 아무런 약속도 이런 날엔 하지 않는 게 좋겠지 이순간 모든 게 아이처럼 잠이 든 것만 같은데 너의 숨소리에 맞춰 난 춤을 추다가 노래를 부르다 잠시 생각에 잠겨 우리 처음 만난 날 시간의 등에 키스를 했지 우리 처음 만난 날 행복은 단꿈을 꾸었지
가을방학 (Album Ver.),가을방학,넌 어렸을 때부터 가을이 좋았었다고 말했지 여름도 겨울도 넌 싫었고 봄날이란 녀석도 도무지 네 맘 같진 않았었다며 하지만 가을만 방학이 없어 그게 너무 이상했었다며 어린 맘에 분했었다며 웃었지 넌 어렸을 때부터 네 인생은 절대 네가 좋아하는 걸 준 적이 없다고 했지 정말 좋아하게 됐을 때는 그것보다 더 아끼는 걸 버려야 했다고 했지 떠나야 했다고 했지  넌 어렸을 때만큼 가을이 좋진 않다고 말했지 싫은 걸 참아내는 것만큼 좋아할 수 있는 마음을 맞바꾼 건 아닐까 싶다며 하지만 이 맘 때 하늘을 보면 그냥 멍하니 보고 있으면 왠지 좋은 날들이 올 것만 같아 처음 봤을 때부터 내 마음은 절대 너를 울리는 일 따윈 없게 하고 싶었어 정말 좋아하게 되었기에 절대 너를 버리는 일 따윈 없게 하고 싶었어 하지만 넌 날 보며 미소를 짓네 처음 만났던 그 날처럼  넌 익숙하다 했지 네 인생은 절대 네가 좋아하는 걸 준 적이 없다고 했지 정말 좋아하게 됐을 때는 그것보다 더 아끼는 걸 버려야 했다고 했지 떠나야 했다고 했지
그렇게 너를 사랑해 (전지현 CF삽입곡),자전거 탄 풍경,사랑한다고 말해줘 언제나 늘 항상 변함없이 하루종일 내린 빗방울 수만큼 사랑한다고 해줘 그렇게 너를 사랑해 언제나 늘 항상 변함없이 하루 종일 내린 빗방울 수보다 더 널 사랑하고 있어 세월이 흘러  또 시간이 또 흘러 하늘이 무너져내려도 내겐 오직 너 하나뿐이야 너만을 사랑하겠어 언제나 늘 항상 변함없이 검푸른바다보다 그 보다 더 깊이 널 사랑하고 있어  사랑한다고 말해줘 언제나 날 항상 변함없이 밤 하늘 수놓은 저별들 수많큼 사랑한다고 해줘 그렇게 너를 사랑해 언제나 늘 항상 변함없이 우주를 수놓은 그 별들 수보다 더 널 사랑하고 있어 세월이 흘러  또 시간이 또 흘러 하늘이 무너져 내려도 내겐 오직 너 하나뿐이야 너만을 사랑하겠어 언제나 늘 항상 변함없이 붉은 노을 보다 그 보다 아름답게 널 사랑하고 있어 음  사랑하겠어 음음  너에게 약속해 너만을 사랑한다고
접속,김사월,같은 곳에서 같은 속도로 심장이 뛴다면 당신의 꿈 속으로 접속할 수도 있겠죠 작고 여린 당신 등에 나의 심장을 포개고 당신의 꿈 속으로 신호를 맞춰 봤어요 내 못난 마음 꿈에서는 다 용서해 주세요 내 못난 마음 꿈에서는 다 용서해 주세요 너와 함께라면 내 인생도 빠르게 지나갈 거야 울고 웃고 떠드는 따뜻한 밤이 지나면 당신은 야단맞는 곳으로 돌아가겠죠 아침은 두려워요 텅 빈 공기 속의 누에고치 당신의 꿈 속으로 신호를 맞춰 봤어요 내 못난 마음 꿈에서는 다 용서해 주세요 내 못난 마음 꿈에서는 다 용서해 주세요 내 못난 마음 꿈에서는 다 용서해 주세요 내 못난 마음 꿈에서는 다 용서해 주세요 너와 함께라면 내 인생도 빠르게 지나갈 거야 너와 함께라면 내 인생도 빠르게
피어나,심규선 (Lucia),한 조각 햇빛도 들지 않는 그런 캄캄한 궁지에 바람을 타고서 날아왔나 작고 외로운 꽃씨 어둡고 후미진 골목에서 넌 뿌리를 내렸지 눈길조차도 머물지 않는 그런 꼭 버려진 아이 같이 구둣발에 채이고 머리 위 태양은 타는 듯 뜨겁네 아침이 더디 오길 긴 밤 지새우며 달빛에 위로해 여린 줄기 사이로 잎맥을 따라서 밀어 올리는 건 외로움도 아니요 원망도 아니요 살아 있다는 증거 이 세상이 더 이상 낙원이 아니라도 꽃은 피어나 매일 아프고 두려운 일들에 짓밟혀도 꽃은 피어나 멍든 가슴에 오래 맺힌 꽃 터지듯 병든 이 세상에 너의 향기로 너의 몸짓으로 디디고 일어나 피어나 메마른 바람이 허공에로 자장가를 부르면 의미조차도 알지 못해도 슬퍼 꼭 엄마의 노래 같이 헛된 꿈은 쌓이고 거리 위 세상은 차갑게 식었네 안개비라도 오길 긴 밤 지새우며 별빛에 기도해 어린 가지 사이로 잎새 끝끝마다 뻗어 올리는 건 그리움도 아니요 핑계도 아니요 살아 있다는 증거 이 세상이 더 이상 낙원이 아니라도 꽃은 피어나 매일 아프고 두려운 일들에 짓밟혀도 꽃은 피어나 멍든 가슴에 오래 맺힌 꽃 터지듯 병든 이 세상에 너의 향기로 너의 몸짓으로 디디고 일어나 사람들은 그 꽃의 이름을 몰라 영원히 그럴지 몰라 누가 봐주지 않아도 너의 꽃 피워올려 이 세상이 더 이상 낙원이 아니라도 이 세상이 더 이상 낙원이 아니라도 꽃은 피어나 어떤 불행에 가난에 아무리 짓밟혀도 꽃은 피어나 너의 가슴에 오래 맺힌 꽃 터트려 멍든 이 세상에 너의 향기가 멀리 퍼지도록 고개를 들어 자 피어나
잘 지내니 좀 어떠니 (KBS '1박 2일' 삽입곡),좋아서하는밴드,어느샌가 재밌는 얘기도 없고 평소보다 잘 웃질 않고 시선은 내 얼굴 옆이고 이럴 때만 내 마음이 넓어져서 그냥 그런 날인가보다 생각하며 대수롭지 않게 넘어갔지 아무렇지 않다는 너의 말에 정말 그런 줄만 알았었어 이젠 너무 늦어버린 내 맘도 정말 아무렇지 않겠지만 잘 지내니 좀 어떠니 내 생각은 가끔이라도 하니 이렇게 너에게 미안한 만큼 행복하게 사니 잘 지내니 좀 어떠니 누군가 잘해주는 사람은 있니 이렇게 늦어버린 안부인사 받아줄 수 있니 아무렇지 않다는 너의 말에 정말 그런 줄만 알았었어 이젠 너무 늦어버린 내 맘도 정말 아무렇지 않겠지만 잘 지내니 좀 어떠니 내 생각은 가끔이라도 하니 이렇게 너에게 미안한 만큼 행복하게 사니 잘 지내니 좀 어떠니 누군가 잘해주는 사람은 있니 이렇게 늦어버린 안부인사 받아줄 수 있니 사랑이 끝나면 우린 약속한 듯이 아무런 사이도 아니었던 것처럼 시간이 지나면 다른 사랑을 하고 우리는 아무것도 아닌 것이 되고
맘에 걸려,스탠딩 에그,맘에 걸려 아무렇지 않게 둘이서 함께 걷던 거리를 걷는 내가 자꾸만 맘에 걸려 아무렇지 않게 티비를 보는 내가 가끔씩 웃는 내가 이러다간 내가 그댈 지워버릴 것 같은데 점점 그댄 추억이 될 것 같은데 그대에게 난 잘 지내나요 그대 기억 속에선 내가 어디 쯤인지 알고 싶어 난 hey my love 그댄 나에게 잘 지내지 않아요 점점 멀어져가요 hey love hey love 맘에 걸려 아무렇지 않게 둘이서 함께 듣던 노래를 듣는 내가 자꾸만 맘에 걸려 아무렇지 않게 사진을 보는 내가 널 생각하는 내가 이러다간 내가 그댈 지워버릴 것 같은데 점점 그댄 추억이 될 것 같은데 그대에게 난 잘 지내나요 그대 기억 속에선 내가 어디쯤인지 알고 싶어 난 hey my love 그댄 나에게 잘 지내지 않아요 점점 멀어져 가요 hey love hey love 지금 그대는 잘 지내나요 나를 한 번이라도 생각한 적 있나요 알고 싶어 난 hey my love 그대 없는 난 잘 지내지 않아요 다시 그리워져요 hey love hey love 그대에게 난 잘 지내나요 그대 기억 속에선 내가 어디 쯤인지 알고 싶어 난 hey my love 그댄 나에게 잘 지내지 않아요 점점 멀어져가요 hey love hey love 맘에 걸려 아무렇지 않게 둘이서 함께 걷던 거리를 걷는 내가 hey love hey love
봄눈,루시드폴,자 내 얘기를 들어보렴 따뜻한 차 한잔 두고서 오늘은 참 맑은 하루지 몇 년 전의 그 날도 그랬듯이 유난히 덥던 그 여름날 유난히 춥던 그 해 가을 겨울 계절을 견디고 이렇게 마주 앉은 그대여 벚꽃은 봄눈 되어 하얗게 덮인 거리 겨우내 움을 틔우듯 돋아난 사랑 처음으로 말을 놓았던 어색했던 그날의 우리 모습 돌아보면 쑥스럽지만 손끝에 닿을 듯이 닿지 않던 그대는 몇 년이 지난 지금도 그대로인데 하루에도 몇 번을 내게 물어 봐도 나는 믿고 있어 떨어지지 않는 시들지 않는 그대라는 꽃잎  처음으로 말을 놓았던 어색했던 그날의 우리 모습 돌아보면 쑥스럽지만 손끝에 닿을 듯이 닿지 않던 그대는 몇 년이 지난 지금도 그대로인데 하루에도 몇 번을 내게 물어봐도 나는 믿고 있어 떨어지지 않는 시들지 않는 그대라는 꽃잎  그대라는 꽃잎
내 눈에 별도 없고 내 안에 별도 진 밤,윤기타,그저 걷기만 할 뿐인데도 숨이 턱끝까지 차오르고 그냥 눈을 감고 있었을 뿐인데도 잠에 든 것처럼 기억나지 않아 오늘의 너와 오늘의 나는 이렇게 흘러가 버리고 내 안에서 빛나던 너는 이제 희미하게 사라져가네 내 눈엔 별도 없고 내 안의 별도 진 밤 내 눈엔 별도 없고 내 안의 별도 진 밤 오늘의 너와 오늘의 나는 이렇게 흘러가 버리고 내 안에서 빛나던 너는 이제 희미하게 사라져가네 내 눈엔 별도 없고 내 안의 별도 진 밤 내 눈엔 별도 없고 내 안의 별도 진 밤 내 눈엔 별도 없고 내 안의 별도 진 밤 내 눈엔 별도 없고 내 안의 별도 진 밤
바람이 부네요,어쿠스틱 콜라보,바람이 불어오네요 왠지 내맘이 떨려오네요 두근두근하는 내맘 왠지 싫지 않네요 이제 사랑이 오려나봐요 그대가 다가오네요 봄바람처럼 불어오네요 두근두근하는 내맘 왠지 싫지 않네요 이제 사랑이 오려나봐요 이런 나의 사랑을 수줍은 마음을 어떻게 그대에게 전할까 이런 나의 사랑을 바람에 실어 그대에게 전할까요 바람이 불어오네요 왠지 내맘이 설레오네요 두근두근하는 내맘 왠지 싫지 않네요 이제 사랑이 오려나봐요 이런 나의 사랑을 수줍은 마음을 어떻게 그대에게 전할까 이런 나의 사랑을 바람에 실어 그대에게 전할까요 바람이 불어오네요 왠지 내맘이 떨려오네요 두근두근하는 내맘 왠지 싫지 않네요 이제 사랑을 하려나봐요 이제 사랑을 시작할래요 이제 그대를 사랑할래요
오 사랑 (Remastered),루시드폴,고요하게 어둠이 찾아오는 이 가을 끝에 봄의 첫날을 꿈꾸네 만리 넘어 멀리 있는 그대가 볼 수 없어도 나는 꽃밭을 일구네 가을은 저물고 겨울은 찾아들지만 나는 봄볕을 잊지 않으니 눈발은 몰아치고 세상을 삼킬듯이 미약한 햇빛조차 날 버려도 저 멀리 봄이 사는 곳 오 사랑 눈을 감고 그대를 생각하면 날개가 없어도 나는 하늘을 날으네 눈을 감고 그대를 생각하면 돛대가 없어도 나는 바다를 가르네 꽃잎은 말라가고 힘찬 나무들 조차 하얗게 앙상하게 변해도 들어줘 이렇게 끈질기게 선명하게 그대 부르는 이 목소리따라 어디선가 숨쉬고 있을 나를 찾아 네가 틔운 싹을 보렴 오 사랑 네가 틔운 싹을 보렴 오 사랑
아이보리,가을방학/에피톤 프로젝트,평생 외로웠던 것 같은 기분이야 스물 아홉 해 조금만 생각해보면 그렇기만 했던 건 아니지만 어둠이 내리는 도시의 골목을 나는 고개를 숙이고 조용히 걸어가 가끔 스스로도 믿지 않는 말을 해 나도 모르게 그러고 나면 난 늘 부끄럽고 미안해 참 이상하지 다들 이렇게 같으면서 다르다는 게 다들 이렇게 변하면서 변함 없는 게 영화 속 연인들을 볼 때면 우리 모습이 떠올라 내가 잘하고 있는지 괜찮은지 그리고 너는 행복한지 사랑해 알고 있지 아직은 이런 밤에는 쌀쌀하지만 이제는 곧 봄이야 봐 꽃들이 피어나고 있어 사랑해 알고 있지 이제 곧 활짝 필 거야 개나리 목련 너무 밝아서 문득 괜히 눈물이 나기도 할 거야 이제는 곧 봄이야 봐 꽃들이 피어나고 있어 꽃들이 피어나고 있어
