Title,Singer,Lyric
U R Man,SS501,전화길 다시 내려놓고 꽃다발 가슴에 묻어두고 밤새워서 써둔 편지도 비에 적셔 내리네 창문을 또 열어보고 그대 이름을 불러도 대답 없는 벨소리만 귓가에 들리네 아까아까워 나 모든 것이 그리워 아까워 나 모든 것이 괴로워 아까아까아까워 나 너 말고는 다른 여자 몰라 I'm your man I'm your man 그대여 da la da da 오늘도 나는 오늘도 그대만 생각해 I'm your man I'm your man 그대여 da la da da 오늘도 그대가 떠나지 않아 I'm your man I'm your man 거리를 또 헤매죠 어딘지도 몰라요 혹시라도 또 그대가 나타날까 I'm your man 꿈에라도 모르죠 웃으며 반겨줄까 다시 찾아올 지 몰라 I'm your man 눈 감으면 그대 선명해도 귓가에 목소리 들려와도 그대 향기 맴돌아도 이미 그댄 떠나고 더 많이 더 생각나고 가고 나서야 알았죠 이게 바로 사랑일까 떠나간 그대여 아까아까워 나 모든 것이 그리워 아까워 나 모든 것이 괴로워 아까아까아까워 나 떠나 버린 네 생각에 돌아 I'm your man I'm your man 그대여 da la da da 오늘도 나는 오늘도 그대만 생각해 I'm your man I'm your man 그대여 da la da da 오늘도 그대가 떠나지않아 I'm your man I'm your man 거리를 또 헤매죠 어딘지도 몰라요 혹시라도 또 그대가 나타날까 I'm your man 꿈에라도 모르죠 웃으며 반겨줄까 다시 찾아올 지 몰라 I'm your man 떠나간 네가 울던 걸 알아 그리고 이제 지운 걸 알아 이젠 나란 남잔 이젠 괜찮아 비참하잖아 왜 나는 안 되니 내가 네 사람이잖아 I'm your man I'm your man 그대여 da la da da 오늘도 나는 오늘도 그대만 생각해 I'm your man I'm your man 그대여 da la da da 오늘도 그대가 떠나지 않아 I'm your man I'm your man 거리를 또 헤매죠 어딘지도 몰라요 혹시라도 또 그대가 나타날까 I'm your man 꿈에라도 모르죠 웃으며 반겨줄까 다시 찾아올 지 몰라 I'm your man I'm your man
Bo Peep Bo Peep,티아라,Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Oh Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Ah Ah Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Oh Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Ah Ah 아침부터 쭉 투정만 자꾸 부리고 다른 사람과 있냐고 의심하는 나 이젠 나에게 지쳤다고 말하는 너 화 좀 내지 말라고 Bo Peep Bo Peep Bo Peep Oh 너무 너무나 착했던 니가 나 땜에 나 땜에 나 땜에 변했어 나를 너무 사랑했던 니가 Change one's mind Change one's mind You Follow me Follow me 나를 따라 Follow me 나는 니가 난 니가 난 너무 좋은 걸 I'm so sorry 나 땜에 이젠 화내지 말아줘 웃어줘 이제 그만 화 풀어 Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Oh Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Ah Ah Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Oh Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Ah Ah 보고싶다고 자꾸만 전화해서 또 빨리 오라고 재촉만 자꾸하는 나 이런 내가 너무 지겹다고 말하는 너 화 좀 내지 말아줘 Bo Peep Bo Peep Bo Peep Oh 항상 날 보면 웃었던 니가 나 땜에 나 땜에 나 땜에 변했어 내 말은 다 받아주던 니가 Change one's mind Follow me Follow me 나를 따라 Follow me 나는 니가 난 니가 난 너무 좋은 걸 I'm so sorry 나 땜에 이젠 화내지 말아줘 웃어줘 이제 그만 화풀어 Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Oh Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Ah Ah Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Oh Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Ah Ah 이러는 나의 모습이 널 힘들게 할 줄은 몰랐어 내가 싫어졌다고 하지마 We are together Follow me Follow me 나를 따라 Follow me 나는 니가 난 니가 난 너무 좋은 걸 I'm so sorry 나 땜에 이젠 화내지 말아줘 웃어줘 이제 그만 화 풀어 Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Oh Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Ah Ah Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Oh Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Bo Peep Ah Ah
추격자,인피니트,미안해 마 독하게 날 버리고 떠나도 돼 니가 원한다면 그래 Good bye 허나 내 맘까지 접은건 아냐 내 사랑이 이겨 아이야 먼저 가 어기야 디여라차 어기야디야 되찾을 거야 잠시야 앞서도 널 따라 잡으리 난 그녀를 지켜라 날 잊지 못하게 내 님이 계신 곳 끝까지 가련다 잊어버려 이별의 말 앞에 멈춰가는 가슴 치고 무릎 꿇어본 나 꺼져버려 썩은 장작 같은 슬픔에 타버린 날 끌어본다 식은 네 맘이 왜 아직 내 마음을 매일 설레이고 헤매게 하는지 걸어본다 사랑에 날 굳게 만들지 또 아이야 먼저 가 어기야 디여라차 어기야디야 되찾을 거야 잠시야 아파도 결국엔 웃으리 난 그녀를 지켜라 날 잊지 못하게 내 님이 계신 곳 끝까지 가련다 거리를 좁혀라 내 손에 잡히게 내 님을 찾아서 내 전불 걸련다 그래 나 독한 맘으로 널 버리려 했어 애써 본능을 짓밟아 버리며 흐려진 너에 대한 집착 또한 다 사랑이라 내뱉는 난 또 도저히 널 놓지도 끊지도 못해 오늘도 뭔가에 홀린 듯 눈가에 맺힌 너를 쫓아 미안해 girl 절대 너란 끈을 놓진 않을래 내가 니 맘 돌릴거니 괜찮아 가슴 쥐 뜯겨도 별거 아니야 그녀를 지켜라 날 잊지 못하게 내 님이 계신 곳 끝까지 가련다 내 맘이 그렇지 하나만 알아서 꺾기고 아파도 널 사랑 하련다 미안해 마 독하게 날 버리고 떠나도 돼 니가 원한다면 그래 Good bye 허나 내 맘까지 접은건 아냐
원더우먼,씨야/다비치/티아라,여자들아 기죽지 마라 당당하게 외쳐라 남자들아 비켜라 여자들의 의리가 더 멋있잖아 사랑보다 강하잖아 사랑에 차여도 괜찮아 세상의 반은 남자이니까 그깟 이별쯤 그깟 눈물쯤 얼마든지 부딪혀도 괜찮아 엣지있는 핸드백을 메고 제일 아끼는 예쁜 옷 입고 자주 가는 Bar에 모여 마티니 한잔을 마시는 거야 사랑은 유행가보다 더해 빠르게 변하잖아 사랑에 실패해도 우리들만 있으면 괜찮아 여자들아 기죽지 마라 당당하게 외쳐라 남자들아 비켜라 여자들의 의리가 더 멋있잖아 사랑보다 강하잖아 사랑에 차여도 괜찮아 세상의 반은 남자이니까 그깟 이별쯤 그깟 눈물쯤 얼마든지 부딪혀도 괜찮아 Going to the movies Going to the zoo Going to the beach Going to the party 세련된 여자들의 Party 섹시한 여자들의 Story 스타일 있게 살아갈래 자유롭게 즐겨볼래 Uh 사랑한 기억 모두 없애고 가슴에 추억들을 지우고 시간이 흐르는 대로 바쁜 생활을 넌 즐기는 거야 언젠가 세월이 흐른 뒤에 지금을 생각하면 우리 함께 웃으며 얘기 할 수 있을지도 몰라 여자들아 기죽지 마라 당당하게 외쳐라 남자들아 비켜라 여자들의 의리가 더 멋있잖아 사랑보다 강하잖아 사랑에 차여도 괜찮아 세상의 반은 남자이니까 그깟 이별쯤 그깟 눈물쯤 얼마든지 부딪혀도 괜찮아 바보 같은 짓이야 쓸데없는 일이야 이별이 뭐 대수니 이제 더 이상 눈물 따윈 아껴둬 웃을 날이 더 많잖아 미치도록 너를 즐겨봐 세상 앞에 널 구속하지마 생각한대로 맘 가는대로 너를 위해 사는 거야 널 위해 Pretty sweet hot girl Pretty sweet hot girl 이제는 차가운 눈물 씻고 널 위해 화장을 하고 니 삶을 즐겨볼래 Pretty girl Pretty girl
Good-bye Baby,미쓰에이,Good bye baby good bye 뒤돌아서 그대로 앞으로 가면 돼 아무런 말도 하지 말고 이대로 사라져 주는 거야 Baby good bye good bye 내 이름은 수지가 아닌데 자꾸만 실수로 수지라 부를 때 그때 알아 차려야 했어 왜 애써 너를 믿어 주려 했는지 몰라 니가 어떤 앤지 알았어 괜히 울지 마 너의 물건들 다 내놨어 연기는 이제 그만 Good bye baby good bye 뒤돌아서 그대로 앞으로 가면 돼 아무런 말도 하지 말고 이대로 사라져 주는 거야 Good bye baby good bye 즐거웠어 재미있었다고 생각할게 그러니 여기까지 하기 너의 쇼는 이제 끝난 거야 Baby good bye good bye 친구들이 모두 다 말릴 때 그때 그 얘길 들었어야 했는데 왜 나는 너의 그 눈빛이 진실치 못하다는 걸 전혀 몰랐는지 뛰어난 너의 그 연기가 정말 놀라워 너무 뛰어나서 결국엔 날 울리고 말았어 Good bye baby good bye 뒤돌아서 그대로 앞으로 가면 돼 아무런 말도 하지 말고 이대로 사라져 주는 거야 Good bye baby good bye 즐거웠어 재미있었다고 생각할게 그러니 여기까지 하기 너의 쇼는 이제 끝난 거야 Baby good bye good bye 어쩜 삐거덕 삐거덕 거리는 소리 하나도 없이 그렇게 구렁이 담 넘어가듯 부드럽게 날 속였지 참 대단한 쇼를 봤어 내가 니 덕에 표도 안 사고 다 공짜로 좋은 자리에 딱 하지만 No 이제는 Bye bye 뛰어난 너의 그 연기가 정말 놀라워 너무 뛰어나서 결국엔 날 울리고 말았어 Good bye baby good bye 뒤돌아서 그대로 앞으로 가면 돼 그냥 아무런 말도 하지 말고 이대로 사라져 주는 거야 Good bye baby good bye 즐거웠어 재미있었다고 생각할게 그러니 여기까지 하기 너의 쇼는 이제 끝난 거야 Baby good bye good bye
보기 드문 여자,블락비 (Block B),사람이 그렇게 매력 있음 못써요 정도껏 하세요 예쁜 건 넌데 왜 내가 피곤한 거죠 You're not an ordinary girl 보기 드문 여자인 걸 Aight 신경 쓴 듯 안 쓴 듯 무심하게 맞춘 네 matt tone의 fashion i like ur detail girl 자칫 free해 보여도 자기 일엔 철저한 you're sexy professional 미지근한 날 따뜻하게 만들고 때론 얼게 만들고 또 끓게 만드는 넌 어느새 내 속에 온도가 돼 내 삶의 방식의 모토가 돼 새하얀 피부와 Choco brown 눈동자 기타 등등 기분 좋은 설렘을 준 Only one here you are 널 위한 뭔가를 해 보일게 Baby have a seat now 예이예이예 사람이 그렇게 매력 있음 못써요 정도껏 하세요 예쁜 건 넌데 왜 내가 피곤한 거죠 You're not an ordinary girl 보기 드문 여자인 걸 Let’s go 보기보다 비좁은 내 마음의 과녁을 단번에 명중하다니 참 솜씨가 좋군 넌 주변인에겐 해로워 부모님껜 걱정 친구에겐 열등감줘서 Butterfly in ma stomach 굵직한 인상을 줄 수 있는 방법을 모색해 여기 남자 한 명 입덕 됐네요 No way out of here 도톰한 입술과 잘록한 허리라인 대체 눈을 어디다 둬야 될지 몰라서 I lose my mind 웃지마 네가 누군지 말해 Tell me what your name now 예이예이예 사람이 그렇게 매력 있음 못써요 정도껏 하세요 예쁜 건 넌데 왜 내가 피곤한 거죠 You're not an ordinary girl 보기 드문 여자인 걸 You know it's true 마주친 그날부터 날 신경 쓰이게 만들어 Want you What have I got to do for you for you woo 사람이 그렇게 매력 있음 못써요 정도껏 하세요 예쁜 건 넌데 왜 내가 피곤한 거죠 You're not an ordinary girl 보기 드문 여자인 걸
24시간이 모자라,선미,24시간이 모자라 너와 함께 있으면 너와 눈을 맞추면 24시간이 모자라 내가 너를 만지고 니가 나를 만지면 24시간 우우우 24시간 24시간 우우우 24시간 시간이 너무나 빨리 가 너와의 하루가 일분 같아 난 미칠 것 같아 아쉬워 아쉬워 너에게 갈 때는 달려가 떠나야 할때는 발이 안가 떨어지질 않아 아쉬워 아쉬워 널 보고 있으면 모든 걸 다 잊어버려 니가 나를 가득 채워 널 안고 있으면 모든 게 완벽해 이대로 영원히 있고 싶어 24시간이 모자라 너와 함께 있으면 너와 눈을 맞추면 24시간이 모자라 내가 너를 만지고 니가 나를 만지면 24시간 우우우 24시간 24시간 우우우 24시간 손길이 닿으면 전기가 온몸에 퍼져서 눈을 감아 나 어쩌면 좋아 미쳐가 미쳐가 마실수록 목이 더 말라 맛 볼수록 몸이 더욱 찾아 나 빠져 들어가 미쳐가 미쳐가 널 보고 있으면 모든 걸 다 잊어버려 니가 나를 가득 채워 널 안고 있으면 모든 게 완벽해 이대로 영원히 있고 싶어 처음 느껴본 감정이라서 끝없이 빠져 드는 게 무서워 하지만 그게 너라면 니가 나를 잡아주면 두렵지 않아 난 계속 가고 싶어 24시간 24시간 24시간 24시간 24시간이 모자라 너와 함께 있으면 너와 눈을 맞추면 24시간이 모자라 내가 너를 만지고 니가 나를 만지면 24시간 우우우 24시간 24시간 우우우 24시간
이게 무슨 일이야,B1A4,every day yeah yeah yeah yeah every day yeah yeah yeah yeah 야 너 똑바로 말해 어디야 어딘데 집이지 지금 어딘데 자꾸 왔다 갔다 뭐라는 거야 이상해 정말 이상해 오늘따라 너의 목소리가 떨리는 거 모르니 입만 열면 너는 매일 거짓말 눈만 뜨면 너는 매일 거짓말 틈만 나면 너는 매일 거짓말 이제 나는 알았어 그럴 줄 알았어 이게 무슨 일이야 이렇게 좋은 날에 이게 무슨 일이야 이렇게 좋은 날에 you baby I want you beautiful love hey wassup wassup tell me tell me wassup 이게 무슨 일이야 이렇게 좋은 날에 이게 무슨 일이야 이렇게 좋은 날에 you baby I want you beautiful love hey wassup wassup tell me tell me wassup 야 너 솔직히 말해 누구야 누군데 그리 자연스러워 팔짱 아무리 잘해 줘 봤자 말짱 꽝이야 이게 다 누구의 탓이야 다 퍼준 게 죄 이건 아니야 이렇게 될 거라고 생각은 했지만 될 거라곤 몰랐네 꿈에도 밥이나 먹어야지 근데 뭐 먹지 맘은 아픈데 woo hoo 비만 내리네 woo hoo 나는 이런데 넌 웃고 있겠지 oh no 입만 열면 너는 매일 거짓말 눈만 뜨면 너는 매일 거짓말 틈만 나면 너는 매일 거짓말 이제 나는 알았어 그럴 줄 알았어 이게 무슨 일이야 이렇게 좋은 날에 이게 무슨 일이야 이렇게 좋은 날에 you baby I want you beautiful love hey wassup wassup tell me tell me wassup 가기 전에 돌아서기 전에 내게로 돌아와요 baby girl alright 늘 밝지 않아도 좋아 날 찾지 않아도 좋아 널 쳐다만 봐도 좋아 난 falling in love falling in love you woo woo woo 이게 무슨 일이야 이렇게 좋은 날에 이게 무슨 일이야 이렇게 좋은 날 너는 왜 yeah yeah yeah yeah wassup wassup tell me tell me wassup 이게 무슨 일이야 이렇게 좋은 날에 이게 무슨 일이야 이렇게 좋은 날 정말 왜 yeah yeah yeah yeah wassup wassup tell me tell me wassup every time I think about you every day 널 생각해 every time I think about you 난 오늘도 every time I think about you every day 널 생각해 every time I think about you 난 오늘도 야 너 나한테 잘해 알겠지
Don't Cry,2NE1,사랑은 너무 쉽게 변해만 갔죠 서로 욕심 속에 아픈 상처만 남아 Gotta let you go And please don't cry 나 라는 사람 참 그대에겐 못됐죠 바보 같은 내 맘을 못 잡고 널 아프게 했죠 And please don't cry 여기까지가 우리 둘의 끝인가요 세상이 우릴 허락할 때 그 때까지만 It's OK baby please don't cry 기나긴 여행이 끝났지만 또 언젠간 마주치겠지 다음 세상에서 꼭 다시 만나 하루가 멀게 우린 매일 다퉜죠 그땐 뭐가 그리 분했던지 매일 밤을 울었죠 Baby I cried 너 라는 사람 참 내겐 무심했죠 길고 기나긴 밤을 지새는 날 홀로 두었죠 Baby I cried 여기까지가 우리 둘의 끝인가요 세상이 우릴 허락할 때 그 때까지만 It's OK baby please don't cry 기나긴 여행이 끝났지만 또 언젠간 마주치겠지 다음 세상에서 꼭 다시 만나 가끔 눈물이 날 찾아 올 때면 아름다웠던 우릴 기억 할게요 그대 더 이상 아프지 말아요 제발 And please don't cry It's OK baby please don't cry 기나긴 여행이 끝났지만 또 언젠간 마주치겠지 다음 세상에서 꼭 다시 만나 It's OK baby please don't cry 기나긴 여행이 끝났지만 또 언젠간 마주치겠지 다음 세상에서 꼭 다시 만나
I Love You,2NE1,그대 나에게만 잘해줘요 항상 나에게만 웃어줘요 I said Ooh 질투하게 하지 마요 Ooh 집착하게 하지 마요 아직 난 사랑이 두려워요 이런 내게 믿음을 줘봐요 I said Ooh 질투하게 하지 마요 Ooh 집착하게 하지 마요 I LOVE YOU I LOVE YOU 하루 종일 그대 모습 자꾸 떠올라 온종일 울리지 않는 전화기만 또 쳐다봐 왜 이런 내 맘을 아직 몰라 난 너의 마음을 아직 잘 몰라 너의 생각에 밤엔 잠도 못 이루다 달빛에 그대를 떠올리며 내 맘 고백해봐 왜 이런 내 맘을 아직 몰라 난 너의 마음을 아직 잘 몰라 Look at me now 내 맘을 바라봐요 이렇게 애타는데 지금 날 잡아줘요 늦기 전에 eh eheheh I LOVE YOU I LOVE YOU 멈추지 마요 사랑 노래 멋진 널 위해 불러줄게 Everyday I say yeah yeah yeah yeah yeah yeah I say yeah yeah yeah yeah yeah yeah 멈추지 마요 사랑의 Dance 이 밤을 그대와 보내고 싶은데 I say yeah yeah yeah yeah yeah yeah I say yeah yeah yeah yeah yeah yeah 내 맘을 바라봐요 이렇게 애타는데 지금 날 잡아줘요 늦기 전에 eheheh eheheheh We can't go wrong Bring it back 밀고 당기지는 말아줘요 우리 조금만 솔직해져요 I said ooh 질투하게 하지 마요 Ooh 집착하게 하지 마요 어디서 무얼 할까 궁금해요 혹시 이런 내가 귀찮나요 I said ooh 질투하게 하지 마요 Ooh 집착하게 하지 마요 I love you everyday Don’t get away Take me away I love you everyday In everyway 널 사랑해 왜 이런 내 맘을 아직 몰라 난 너의 마음을 아직 잘 몰라 I love you everyday Don’t get away Take me away I love you everyday In everyway 널 사랑해 왜 이런 내 맘을 아직 몰라 난 너의 마음을 아직 잘 몰라
이바보,원더걸스,친구들이 내게 니가 나를 좋아하는 것 같대 나도 왠지 그런 느낌은 가지고 있었지만 혹시 아님 어쩌나 괜히 혼자 바보같이 그럼 어쩌나 그런 걱정에 어떻게 해야 할 줄 모르고 있었어 너를 볼 때 마다 니 마음을 읽으려 애를 써봐도 매번 볼 때 마다 난 다른 느낌을 받어 도무지 모르겠어 나를 좋아하면 어서 말을 걸어 왜 이렇게 자꾸 내 맘을 애태워 좋아한다면 제발 용기를 내줘 나는 기다리는데 너는 왜 못 오는데 이 바보 언제까지 계속 그렇게 날 바라보기만 할래 내 눈을 바라봐 나에게 다가오라고 하잖아 계속 망설이다간 다른 용기있는 애가 먼저 다가와 날 데려가고 나면 얼마나 후회 할려고 그래 너를 볼 때 마다 오 오오오 내 마음을 보이려 애를 써봐도 매번 볼 때 마다 넌 왜 내 맘을 모르니 아직도 모르겠니 우 우우 나를 좋아하면 어서 말을 걸어 왜 이렇게 자꾸 내 맘을 애태워 좋아한다면 제발 용기를 내줘 나는 기다리는데 너는 왜 못 오는데 이 바보 이 바보 Uh Uh Come On Boy 언제까지 그렇게 바보같이 굴래 도대체 날 데려 갈래 말래 이렇게 널 기다리다간 내가 먼저 지쳐서 널 포기하겠어 그러니 던져봐 자신있게 너의 고백을 나에게 내가 여기서 이렇게 싸인을 주는데 뭐가 두려운거니 Uh 내 앞으로 다가와서 멋지게 고백해 용기를 내봐 어서 나를 좋아하면 어서 말을 걸어 왜 이렇게 자꾸 내 맘을 애태워 좋아한다면 제발 용기를 내줘 나는 기다리는데 너는 왜 못 오는데 이 바보 나를 좋아하면 어서 말을 걸어 왜 이렇게 자꾸 내 맘을 애태워 좋아한다면 제발 용기를 내줘 나는 기다리는데 너는 왜 못 오는데 이 바보 워 어어우 워 어어 Hey Yeah 이 바보 오 오오오 워 우워우 Uh
Mr.Mr.,소녀시대 (GIRLS' GENERATION),Let's go 뭘 걱정하는데 넌 됐고 뭐가 또 두려운데 재고 또 재다 늦어버려 Uh Uh 매일 하루가 다르게 불안해져 가 앞서 가 주길 바래 그 누군가가 넌 모른 척 눈을 감는 You Bad Bad Bad boy You so bad 더 당당하게 넌 Mr. Mr. 날 봐 Mr. Mr. 그래 바로 너 너 너 날 가슴 뛰게 한 Mr. Mr. 최고의 남자 Mr. Mr. 그게 바로 너 상처로 깨진 유리조각도 별이 되는 너 Mr. Mr. Mr. Mr. 나를 빛내줄 선택 받은 자 그게 바로 너 Mr. Mr. 왜 넌 아직도 믿지 못해 진짜 비밀을 알려줄게 넌 왜 특별한 Mr.인지 Uh Uh 미랠 여는 열쇠 바로 니가 가진 걸 소년보다 더 큰 꿈을 끌어안아 빛난 눈 속 날 담고서 My Mi Mi Mister Rock this world 더 당당하게 넌 Mr. Mr. 날 봐 Mr. Mr. 그래 바로 너 너 너 날 가슴 뛰게 한 Mr. Mr. 최고의 남자 Mr. Mr. 그게 바로 너 상처로 깨진 유리조각도 별이 되는 너 Mr. Mr. Mr. Mr. 나를 빛내줄 선택 받은 자 그게 바로 너 Mr. Mr. Mr. Mr. 1 2 3 4 Mr. Mr. Mr. Mr. 지금 세상 안에 Oh 네 앞에 누구보다 먼저 널 던져 더 치열하게 더 치열하게 Mr. Mr. Mister 오직 그대만이 이뤄낼 단 하나 내일 앞의 너 그 안에 살아 갈 너와 나 Mister Oh 더 당당하게 넌 Mr. Mr. 날 봐 Mr. Mr. 그래 바로 너 너 너 날 가슴 뛰게 한 Mr. Mr. 최고의 남자 Mr. Mr. 그게 바로 너 상처로 깨진 유리조각도 별이 되는 너 Mr. Mr. Mr. Mr. 나를 빛내줄 최고의 남자 그게 바로 너 Mr. Mr. Mr. Mr.
Heartbeat,2PM,Can you feel my heartbeat 니가 짓밟고 떠난 심장이 아직도 뛰고 있어 그것도 너를 향해 잊으려고 아무리 노력해봐도 새로운 사람들을 아무리 만나봐도 계속 다시 또 다시 돌아서면 왜 니 생각만 나는지 안 할래 그만할래 아무리 내 자신을 달래고 또 달래 봐도 아무 소용이 없어 내 심장이 고장 나 버렸어 왜 왜 아직도 나는 이런 바보 같은 짓을 하는지 머리론 알겠는데 가슴은 왜 지 맘대론지 너를 잡고 놓지를 못해 지금도 니가 나의 곁에 있는 것 같애 이별을 믿지 못해 누굴 만나도 마음 속 한곳은 열지 못하고 계속 니 자릴 비워놔 올 리가 없는데 올지도 모른다고 왜 믿는지 가슴이 왜 말을 안 듣니 Listen to my Heartbeat It’s beating for you Listen to my Heartbeat It’s waiting for you 끝났다는 걸 아직도 몰라 왜 이러는지 이해가 안가 Listen to my Heartbeat It’s beating for you Listen to my Heartbeat It’s waiting for you 너의 생각에 아직도 아파 가슴이 뛸 때 마다 생각나 잊어야 해 잊어야 살 수 있어 지워 버려야만 해 안 그러면 내가 죽어 Stop trying to get her back She ain’t coming She’s gone gotta be moving on 갔어 오지 않아 그년 니 생각 하지 않아 그녀는 내가 기다리는걸 전혀 모른 채 잘 살고 있어 그녀는 이미 날 잊었어 완전히 지웠어 왜 나는 그렇게 못하니 Listen to my Heartbeat It’s beating for you Listen to my Heartbeat It’s waiting for you 끝났다는 걸 아직도 몰라 왜 이러는지 이해가 안가 Listen to my Heartbeat It’s beating for you Listen to my Heartbeat It’s waiting for you 너의 생각에 아직도 아파 가슴이 뛸 때 마다 생각나 My heart is beating Faster and faster My heart is beating Faster and faster My heart is beating Faster and faster My heart is beating Faster and faster
화이트(WHITE) (Feat. 박재범),다비치,너도 오늘만은 기억하고 있겠지 벌써 만난지도 일년이 됐어 우리 그때보다 변한 것이 있다면 좀 더 커져버린 사랑일거야 겨울 내내 너를 생각하며 만들던 빨간 스웨터도 입혀줄거야 항상 포근했던 네 마음과 어울려 날 생각하면 정말 좋겠어 거리에 함께 나온 연인들 밤새 들려오는 노랫소리들 모두가 우리들의 만남을 축복하는 예쁜 선물들 같아 저기 하얀 눈이 내려 저 하늘 모두 내려 우리 서로 닿은 마음 위로 사랑이 내려 살짝 네 가슴에 기대 안겨 먼저 말을 할까 나를 느끼는 너의 모든 걸 사랑해 우리 처음 만난 일년 전의 오늘도 지금처럼 하얀 눈이 내렸지 추워 코 끝까지 빨개진 날 보면서 넌 놀려대며 웃고 있었어 가만히 빛을 내는 촛불에 지금 내 마음을 비춰 보일까 이렇게 너와 함께 있는 나 세상 누구보다 행복하다고 저기 하얀 눈이 내려 저 하늘 모두 내려 우리 서로 닿은 마음 위로 사랑이 내려 살짝 네 가슴에 기대 안겨 먼저 말을 할까 나를 느끼는 너의 모든 걸 사랑해 난 요즘 발라드 잘 부르는 여자한테 끌리네 나랑 스키장을 가자 보드 타자 눈 위에 만약에 탈 줄을 모른다면 내가 가르쳐줄게 넌 날 반하게 한 학생 난 네 강사 역할이네 Sweet한걸 원한다면 좋아 불러줄게 girl 나쁜 남자가 좋아 몸매 불러줄게 girl 다른 건 몰라도 we can make good music girl 다비치 what's good AOMG로 놀러 와 girl 지금 네 바람이 들려 저 하늘까지 들려 나도 오늘밤엔 같은 소원 빌게 될 거야 많은 시간들이 흘러가도 우리들의 사랑 지금처럼만 간직해주길 기도해
처음처럼,티아라,왜 자꾸 두근두근 대죠 이 내 가슴이 자꾸만 왜터질거같죠 자꾸만 왜 자꾸 숨이 가파오죠 미칠 것 같이 자꾸만 숨이 막히죠 자꾸만 첫사랑도 아닌데 순진한 건 아닌데 그댄 자꾸만 또 또 자꾸만 또 또 느끼게 해 줘요 그댄 나를 기쁘게 해요 그댄 나를 느끼게 해요 처 처음처럼 처 처음처럼 그댄 나를 미치게 해요 자꾸 자꾸 원하게 해요 처 처음처럼 처 처음처럼 처 처음처럼 처 럼처럼 처 처음처럼 처 럼처럼 처 처음처럼 처럼 처 처 처음처럼 척척척척척척 처음처럼 왜 자꾸 열이 나는거죠 온몸이 자꾸 자꾸만 다 달아오르죠 자꾸만 왜 자꾸 아찔아찔하죠 정신이 없어 자꾸만 저 죽을 거같죠 자꾸만 사랑사랑 지금껏 말로만 했던건지 그댈 만나고 난 느껴요 난 진짜 사랑이 뭔지 그댄 나를 기쁘게 해요 그댄 나를 느끼게 해요 처 처음처럼 처 처음처럼 그댄 나를 미치게 해요 자꾸 자꾸 원하게 해요 처 처음처럼 처 처음처럼 처 처음처럼 처럼처럼 처 처음처럼 처럼처럼 처 처음처럼 처럼 처 처 처음처럼 리무진에 샴페인 블링블링 jewerly chain 나를 원해 목이 메인 그런 남자 Oh no 항상 발길에 채이는 그런 남잔 Just pain don't wanna play this game 꺼져버려 이젠 Now I wanna pump up my gain This is bout my man Youre the only man 넌 나를 너무 잘 알기에 나를 기쁘게 기쁘게 기쁘게 해줘 나를 느끼게 느끼게 느끼게 해줘 그댄 나를 기쁘게 해요 그댄 나를 느끼게 해요 처 처음처럼 처 처음처럼 그댄 나를 미치게 해요 자꾸 자꾸 원하게 해요 처 처음처럼 처 처음처럼 처 처음처럼 처럼처럼 처 처음처럼 처럼처럼 처 처음처럼 처럼 처 처 처 처럼처럼
