Title,Singer,Lyric
햇살이 아파 (Feat. 마마무 '휘인' 오브로젝트 '윤닭'),스탠딩 에그,햇살이 아파 너와 함께 걷던 거리가 아파 내 귓가에 스친 노래가 아파 나도 모르게 길을 걷다가 자꾸 눈물이 나는걸 널 더 많이 사랑했다면 내 맘을 먼저 열었다면 지금 우린 달라졌을까 네가 만약 아직 혼자라면 내가 다가가도 된다면 예전처럼 우리가 다시 사랑할 수 있을까 햇살이 아파 너와 함께 걷던 거리가 아파 내 귓가에 스친 노래가 아파 나도 모르게 길을 걷다가 자꾸 눈물이 나는걸 모든게 그대로인게 마음에 안드네 난 여전히 아침에 깨서 출근 준비를 해 만나는 사람마다 내게 표정이 왜 그래 이런 소리 듣기 싫어서 괜찮은 척을 해 일 끝나 집에 오는 시간은 변함없이 여덟시 퇴근길에 들리던 식당은 아직도 열지 너무나 똑같아 내 아침부터 밤까지 TV를 켜놓고 누웠는데 왜 깜깜하지 햇살이 아파 너와 함께 걷던 거리가 아파 내 귓가에 스친 노래가 아파 나도 모르게 길을 걷다가 자꾸 눈물이 나는걸 흐르는 시간에 마음을 놔 버려도 자꾸만 사랑이 거슬러 너에게 달려가 하루가 끝나 갈 쯤이 되면 아주 잠시 잊고 있던 아픔이 또 내 머릿속을 비집고 나와 또 시작이네 언제쯤 이 기다림의 끝이 보일까 다시 돌아가야만 해 홀로 남겨진 갈 곳을 잃어버린 내 두 손도 헤어질 때 마다 안아줬었던 내 품도 너무나 허전해 다른 누가 와도 전에 네 빈자리를 채우기엔 네 흔적을 다 태우기엔 난 아직도 가슴이 아파아파 너와 함께했던 시간이 아파아파 네가 없는 나의 하루가 아파 널 사랑한 만큼 더 많이 아파 끝없이 생각나서
아메리카노,10CM,아메리카노 좋아 좋아 좋아 아메리카노 진해 진해 진해 어떻게 하노 시럽시럽 싫어 빼고 주세요 빼고 주세요 이쁜 여자와 담배피고 차 마실 때 메뉴판이 복잡해서 못 고를 때 사글세 내고 돈 없을 때 밥 대신에 짜장면 먹고 후식으로  아메리카노 좋아 좋아 좋아 아메리카노 깊어 깊어 깊어 어떻게 하노 설탕 설탕 설탕 빼고 주세요 빼고 주세요 여자친구와 싸우고서 바람 필 때 다른 여자와 입맞추고 담배 필 때 마라톤하고 감질나게 목축일 때 순대국 먹고 후식으로  아메리카노 좋아 좋아 좋아 아메리카노 진해 진해 진해 어떻게 하노 시럽시럽 싫어 빼고 주세요 빼고 주세요 빼고 주세요 빼고 주세요
Good Night,10CM,오늘 무슨 일이 생길 것만 같은 고요하고도 거친 밤공기 바람소리 달빛에 너의 평화롭진 않았을 것 같은 어지럽고 탁한 긴긴 하루 너의 새벽 빈 창가  나쁜 기억에 아파하지 않았으면 숱한 고민에 밤새우지 않았으면 good night good night good night good night good night good night  또 나쁜 꿈에 뒤척이지 않았으면 빗물소리에 약한 생각 않았으면 팔베개 입맞춤 따뜻한 한 이불 나긋한 숨소리 이젠 함께 아니지만 눈물과 외로움 슬픔과 괴로움 하얗게 지운 듯 깊은 잠 예쁜 꿈속에 good night good night good night good night good night good night good night good night good night good night good night good night good night good night
Hollywood,검정치마,오 지금 밟고 있는 땅이 꺼질 것만 같아 내 손을 놓는 순간 녹아 없어질 걸요 넌 영화 속에 살고 그런 너를 지켜보네 조명을 내려 줘요 잔털 하나 없는 너의 가느다란 목에 숨 쉴 때 나 몸이 떨려와 그 만큼이나 좋아 하얀 마음 때 묻으면 안 되니까 사랑해 줘요 처음만 있구요 끝은 아득하네요 baby i just don't know what to say you were my dream you were my dream and now it all feels so real you are real yea heavy hugs and light hearted jokes quit my day job just to stay up all night with you we are going to hollywood and never coming back coming back maybe we'll turn to gold 붉은 머리칼이 일렁이며 내게 손짓했어요 겁내지 말라고 어서 뛰어들래요 타 버리면 어때요 다 바스러져 없어질 텐데 나 안 돌아가요 여기 남겨 두세요 don't stop action friction live in a fiction baby hollywood don't stop action friction live in a fiction baby hollywood
답답한 새벽,스웨덴세탁소,답답한 새벽 잠은 안 오고 불안한 생각들이 꼬리를 물고 캄캄한 시간 기댈 곳 도 없는 외롭고 아픈 날들 이젠 늦어버린 숨겨둔 마음 지나친 풍경들에 눈물이 나도 그대로의 내가 참 좋다며 웃던 네가 있길 바라지만 이젠 우연이라도 바래볼 수 밖에 널 바라보기만 해도 난 녹아버릴 것 같아 괜찮냐고 해줘 울지 말라고 해줘 내 손을 잡고 다 잘 될 거라고 말해줘 지우고 싶은 무거운 하루 다가올 내일이 더 두려워져도 그대로의 내가 참 좋다며 웃던 네가 있길 바라지만 이젠 우연이라도 바래볼 수 밖에 널 바라보기만 해도 난 녹아버릴 것 같아 괜찮냐고 해줘 울지 말라고 해줘 내 손을 잡고 다 잘 될 거라고 말해줘 나는 우연이라도 바래볼 수 밖에 널 바라보기만 해도 숨 쉴 수 있을 테니까 겁내지 않을게 도망치지 않을게 내 손을 잡고 잠들 때까지 잠들 때까지만 있어줘
사랑한다는 말로도 위로가 되지 않는,브로콜리너마저,그런 날이 있어 그런 밤이 있어 말하지 않아도 말하지 않아도 조금은 이해할 수 있을 것 같다고 넌 말이 없었지만 그런 말이 있어 그런 마음이 있어 말하진 않았지 위로가 되기를 이런 말은 왠지 너를 그냥 지나쳐 버릴 것 같아서 정작 힘겨운 날엔 우린 전혀 상관없는 얘기만을 하지 정말 하고 싶었던 말도 난 할 수 없지만 사랑한다는 말로도 위로가 되지 않는 깊은 어둠에 빠져있어 사랑한다는 말로도 위로가 되지 않는 정작 힘겨운 날엔 우린 전혀 상관없는 얘기만을 하지 정말 하고 싶었던 말도 난 할 수 없지만 사랑한다는 말로도 위로가 되지 않는 깊은 어둠에 빠져있어 사랑한다는 말로도 위로가 되지 않는 사랑한다는 말로도 위로가 되지 않는
새벽녘,에피톤 프로젝트,밤새 내린 빗줄기는 소리 없이 마름을 적시고 구름 걷힌 하늘 위로 어딘가 향해 떠나는 비행기 막연함도 불안도 혹시 모를 눈물도 때로는 당연한 시간인 걸 수많은 기억들이 떠올라 함께했던 시간을 꺼내놓고 오랜만에 웃고 있는 날 보며 잘 지냈었냐고 물어 보네 수많은 기억들이 떠올라 함께했던 시간의 눈물들은 어느샌가 너의 모습이 되어 잘 지냈었냐고 물어 보네 밤새 내린 빗줄기는 소리 없이 마름을 적시고 구름 걷힌 하늘 위로 어딘가 향해 떠나는 비행기 막연함도 불안도 혹시 모를 눈물도 때로는 당연한 시간인 걸 수많은 기억들이 떠올라 함께했던 시간을 꺼내놓고 오랜만에 웃고 있는 날 보며 잘 지냈었냐고 물어 보네 수많은 기억들이 떠올라 함께했던 시간의 눈물들은 어느샌가 너의 모습이 되어 잘 지냈었냐고 물어 보네 스쳐가는 많은 계절이 왜 이렇게도 마음 아픈지 모르겠어 그대여 우리 함께했던 그 많은 시간이 어디서부터 잘못 된 건지 모르겠어 수많은 기억들이 떠올라 함께했던 시간을 꺼내놓고 오랜만에 웃고 있는 날 보며 잘 지냈었냐고 물어 보네 수많은 기억들이 떠올라 함께했던 시간의 눈물들은 어느샌가 너의 모습이 되어 잘 지냈었냐고 물어 보네
꽃 처럼 한 철만 사랑해 줄 건가요?,심규선 (Lucia)/에피톤 프로젝트,꽃처럼 한 철만 사랑해 줄 건가요 그대여 새벽 바람처럼 걸어 거니는 그대여 꽃처럼 한 철만 사랑해 줄 건가요 그대여 여기 나 아직 기다리고 있어 그대의 미소는 창백한 달꽃 같이 내 모든 이성을 무너뜨려요 그대의 입술이 내 귓가를 스칠 때면 난 모든 노래를 잊어버려요 손끝이 떨려오는 걸 참을 수가 없어 그대의 시선을 느낄 때 숨결 속에 숨겨놓은 이 떨림을 그대 눈치 채면 안되요 이 떨려오는 맘 잡을 수가 없어 왜 왜 단 하나의 맘으로 한 사람을 원하는 나 꽃처럼 한 철만 사랑해 줄 건가요 그대여 새벽 바람처럼 걸어 거니는 그대여 꽃처럼 한 철만 사랑해 줄 건가요 그대여 여기 나 아직 기다리고 있어 그대의 미소는 창백한 달꽃 같이 내 모든 이성을 무너뜨려요 그대의 입술이 내 귓가를 스칠 때면 난 모든 노래를 잊어버려요 손끝이 떨려오는 걸 참을 수가 없어 그대의 시선을 느낄 때 숨결 속에 숨겨놓은 이 떨림을 그대 눈치 채면 안되요 이 떨려오는 맘 잡을 수가 없어 왜 왜 단 하나의 맘으로 한 사람을 원하는 나 꽃처럼 한 철만 사랑해 줄 건가요 그대여
우리가 있던 시간,스웨덴세탁소,생각한다 지난날들 눈이 부시도록 아름다웠던 사라진다 뜨겁게 안아주던 네 손끝 향기가 들려온다 너의 그 노래가 날 부르는 목소리가 불러본다 서툴게 날 맴돌던 내 기억 속 그 이름을 짧은 하루라도 숨이 멎을 것 같아 밀려오는 잔상들로 미치도록 그리던 순간들로 또 널 기다려본다 흩어진다 깊게 새겨졌던 우리의 시간들이 잡지 못해 작아진 뒷모습도 이젠 닿을 수가 없잖아 짧은 하루라도 숨이 멎을 것 같아 밀려오는 잔상들로 미치도록 그리던 순간들로 또 널 기다려본다 사라질 것 같던 우리의 시간들이 아직도 날 붙잡고 한번만 더 너를 담게 된다면 그땐 놓지 않을게 우릴 놓지 않을게
새벽 4시,10CM,갈라진 창문 틈새에 스민 이상하리만치 따스한 그 겨울 밤 별빛을 아직 기억해 차가운 여관방 이불 속에 부끄러운 사랑의 자욱 하늘을 날았던 몸짓을 기억해 기억해 별이 쏟아진 다리 우리 야윈 손을 꼭 잡고 걸어가던 길을 걷다 마주한 가장 아름다운 순간에 바라보던 그 달 그 밤 그때에 나를 담은 작은 그림들이 지난 낭만의 꿈속에 어른이 된 나는 어지러워  새벽을 맞은 동네 골목에 이상하리만치 달콤한 자판기 커피 냄샐 아직 기억해 먼지에 가려진 빙판길에 어쩔 줄 모르던 고양이 그 살가운 울음소리를 기억해 기억해 별이 쏟아진 다리 우리 야윈 손을 천천히 놓아가며 길을 걷다 마주한 가장 안타까운 순간에 바라보던 그 달 그 밤 그때에 나를 담은 작은 그림들이 지난 낭만의 꿈속에 어른이 된 나는 어지러워 지나간 지난 얘기 지난 그림 어렴풋한 사랑의 장면 낭만의 꿈속 애매한 느낌 아련한 연기와 나 메마른 아침에 눈을 뜨면 안타까운 가장 아름다운 저 풍경에 더 아쉬운 귓가에 맴도는 목소리에 더 그리운 가장 아름다운 그 순간에 더 두려운 별이 쏟아진 다리 우리 야윈 손을 천천히 놓아가네 어려운 일이지만 가장 아름다운 순간에 바라보던 그 달 그 밤 그때에 나를 담은 작은 그림들이 지난 낭만의 꿈속에 어른이 된 나는 어지러워 그 달 그 밤 나를 담은 작은 그림들이 지난 낭만의 꿈속에 어른이 된 나는 어지러워  어른이 된 나는 어지러워
Hawaian couple (에뛰드 복숭아송 원곡),HUS (허밍어반스테레오),귀여워 귀여워 웃을때 귀여워 너무 귀여운 나만의 연인 그대 멋있어 멋있어 너무 멋있어서 가슴이 콩닥콩닥 뛰는걸 어떡해 두려워 두려워 너의 그 두눈빛 빠져 버릴거 같아 요즘 수영배워 섹시해 섹시해 너의 그 쇄골뼈 키스해 주고 싶은 마음 이만큼 둘만의 기념일 둘만의 냉장고 둘만의 사진들 둘만의 비밀거리 둘만의 속삭임 둘만의 와인잔 둘만의 커플룩 둘만의 추억얘기 이런 저런 시시콜콜 반짝반짝 길들여진 이래저래 알퐁달퐁 샤방샤방 익숙해진 우릴 맞이했던 해변가에 옛 유행노랠 흥얼거려 우릴 축하했던 바람소리가 우릴 고조시켜 긴장돼 긴장돼 너의 그 모습들 그을린 구릿피부 품에 안겨 샤방해 샤방해 너의 그 목소리 컬러링으로 담고 싶은 이맘 둘만의 기념일 둘만의 냉장고 둘만의 사진들 둘만의 비밀거리 둘만의 속삭임 둘만의 와인잔 둘만의 커플룩 둘만의 추억얘기 이런 저런 시시콜콜 반짝반짝 길들여진 이래저래 알퐁달퐁 샤방샤방 익숙해진 우릴 맞이했던 해변가에 옛 유행개그를 따라하며 우릴 축하했던 바닷소리가 우릴 고조시켜 (라라라 라라라-) 기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너
별 빛이 내린다,안녕바다,그 밤에 그 밤  사랑하는 사람들 품으로  그 밤에 그 밤  지나간 추억의 따스함 위로  그 밤에 그 밤  어머니의 주름 그 사이로  그 밤에 그 밤  그 밤에 그 밤  그 밤에 그 밤  따뜻한  별 빛이 내린다  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라    반짝이는 추억이 떠올라  초라한 내 모습이 멀어져  도시의 하늘은  내 맘처럼 어둡다  아픔도 참 많았고  눈물도 참 많아서  까만 밤하늘에  별 빛이 내린다  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  쏟아져 내린 도시의 밤으로  쏟아져 내린 눈물 그 위로  쏟아져 내린 나의 마음이  이렇게나 자라버렸고  쏟아져 내린 별 빛 사이로  쏟아져 나온 사람들 위로  쏟아져 내린 나의 마음이  이렇게나 자라버렸고    샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  호  샤라랄라랄랄라  샤라랄라랄랄라  샤라랄라랄랄라  쏟아져 내린 도시의 밤으로  쏟아져 내린 눈물 그 위로  쏟아져 내린 나의 마음이  이렇게나 자라버렸고  쏟아져 내린 별 빛 사이로  쏟아져 나온 사람들 위로  쏟아져 내린 나의 눈물이  이렇게나 자라버렸고
선인장 (Vocal 심규선),에피톤 프로젝트,햇볕이 잘 드는 그 어느 곳이든 잘 놓아 두고서 한달에 한번만 잊지 말아줘 물은 모자란 듯 하게만 주고 차가운 모습에 무심해 보이고 가시가 돋아서 어둡게 보여도 걱정 하지마 이내 예쁜 꽃을 피울테니까 언젠가 마음이 다치는 날 있다거나 이유 없는 눈물이 흐를때면 나를 기억해 그대에게 작은 위로가 되어줄게 내 머리 위로 눈물을 떨궈 속상했던 마음들 까지도 웃는 모습이 비출때까지 소리 없이 머금고 있을게 그때가 우리 함께 했었던 날 그때가 다시는 올 수 없는 날이 되면 간직 했었던 그대의 눈물 안고 봄에 서 있을게  언젠가 마음이 다치는 날 있다거나 이유 없는 눈물이 흐를때면 나를 기억해 그대에게 작은 위로가 되어줄게 내 머리 위로 눈물을 떨궈 속상했던 마음들 까지도 웃는 모습이 비출때까지 소리 없이 머금고 있을게 그때가 우리 함께 했었던 날 그때가 다시는 올 수 없는 날이 되면 간직 했었던 그대의 눈물 안고 봄에 서 있을게 봄에 서 있을게
어떤 날도 어떤 말도,심규선 (Lucia)/에피톤 프로젝트,함께 했던 많은 계절이 봄에 눈이 녹듯 사라진다 해도 아직 나는 너를 기억해 세상 무엇보다 빛나던 모습을 어떤 날도 어떤 말도 우리 안녕이라 했었던 그 날도 저기 어딘가에 꿈을 꾸던 시간조차도 오랜 영화처럼 다시 빛이 되어 남을테니 어떤 날도 어떤 말도 우리 안녕이라 했었던 그 날도 문득 고갤 드는 가슴 아픈 기억조차도 언젠가는 아름다운 눈물들로 남을테니까 아직 나는 너를 기억해 세상 무엇보다 빛나던 모습을 어떤 날도 어떤 말도 우리 안녕이라 했었던 그 날도 저기 어딘가에 꿈을 꾸던 시간조차도 오랜 영화처럼 다시 빛이 되어 남을테니 저기 우리 행복했었던 시간이 아직도 손에 잡힐 듯 어딘가 아쉬운 마음도 때로는 서운한 마음도 언젠가 함께 했었던 그 약속도 어떤 날도 어떤 말도 우리 안녕이라 했었던 그 날도 문득 고갤 드는 가슴 아픈 기억조차도 언젠가는 아름다운 눈물들로 남을테니까 함께 했던 많은 계절은 비록 여기에서 끝이 난다해도
